Date,€/MWh
08/03/2018,51.808107
09/03/2018,52.883489
10/03/2018,48.701246
11/03/2018,50.859260
12/03/2018,42.770584
13/03/2018,52.781085
14/03/2018,53.550347
15/03/2018,58.108155
16/03/2018,53.174410
17/03/2018,54.755075
18/03/2018,45.103577
19/03/2018,58.489279
20/03/2018,60.731108
21/03/2018,56.877507
22/03/2018,66.390905
23/03/2018,54.168160
24/03/2018,50.455909
25/03/2018,47.123093
26/03/2018,58.283057
27/03/2018,56.108872
28/03/2018,54.075092
29/03/2018,51.969977
30/03/2018,53.516802
31/03/2018,39.864379
01/04/2018,31.530050
02/04/2018,53.346308
03/04/2018,53.101735
04/04/2018,58.837189
05/04/2018,51.805227
06/04/2018,54.692736
07/04/2018,49.781691
08/04/2018,40.917698
09/04/2018,55.684699
10/04/2018,52.451462
11/04/2018,57.838012
12/04/2018,55.060413
13/04/2018,54.892965
14/04/2018,45.162120
15/04/2018,47.556524
16/04/2018,55.517342
17/04/2018,51.717784
18/04/2018,49.218198
19/04/2018,45.393266
20/04/2018,45.376538
21/04/2018,48.726017
22/04/2018,47.509816
23/04/2018,48.685361
24/04/2018,54.786857
25/04/2018,41.275639
26/04/2018,50.995331
27/04/2018,47.190902
28/04/2018,43.830636
29/04/2018,42.096792
30/04/2018,46.802480
01/05/2018,42.039551
02/05/2018,48.312350
03/05/2018,48.019088
04/05/2018,58.497252
05/05/2018,50.631448
06/05/2018,48.850929
07/05/2018,49.206819
08/05/2018,50.547670
09/05/2018,56.408610
10/05/2018,55.189586
11/05/2018,58.234524
12/05/2018,47.953671
13/05/2018,38.124883
14/05/2018,43.858866
15/05/2018,53.218880
16/05/2018,53.575958
17/05/2018,61.173627
18/05/2018,57.682587
19/05/2018,51.194165
20/05/2018,49.423070
21/05/2018,67.117850
22/05/2018,56.004920
23/05/2018,58.055755
24/05/2018,57.260195
25/05/2018,57.937827
26/05/2018,49.929057
27/05/2018,45.301302
28/05/2018,57.455962
29/05/2018,62.459824
30/05/2018,59.260070
31/05/2018,64.819724
01/06/2018,62.084231
02/06/2018,53.977940
03/06/2018,47.790778
04/06/2018,64.083719
05/06/2018,59.638004
06/06/2018,58.447755
07/06/2018,61.552199
08/06/2018,60.373026
09/06/2018,48.037458
10/06/2018,51.710335
11/06/2018,65.369330
12/06/2018,59.164314
13/06/2018,57.644264
14/06/2018,60.747926
15/06/2018,54.820302
16/06/2018,52.918058
17/06/2018,49.846365
18/06/2018,56.167585
19/06/2018,56.665508
20/06/2018,61.060185
21/06/2018,64.768491
22/06/2018,62.331522
23/06/2018,49.693557
24/06/2018,51.954000
25/06/2018,58.588172
26/06/2018,54.949961
27/06/2018,58.644482
28/06/2018,59.473387
29/06/2018,60.269576
30/06/2018,54.795498
01/07/2018,54.696784
02/07/2018,58.325030
03/07/2018,61.299789
04/07/2018,72.305654
05/07/2018,63.378489
06/07/2018,62.671228
07/07/2018,55.058289
08/07/2018,54.858455
09/07/2018,61.677517
10/07/2018,66.283010
11/07/2018,65.441596
12/07/2018,65.512890
13/07/2018,68.692507
14/07/2018,58.936281
15/07/2018,56.076008
16/07/2018,63.347627
17/07/2018,63.233620
18/07/2018,68.305591
19/07/2018,64.866774
20/07/2018,68.316823
21/07/2018,63.239644
22/07/2018,51.761194
23/07/2018,61.703714
24/07/2018,60.894492
25/07/2018,62.528964
26/07/2018,65.221321
27/07/2018,67.088234
28/07/2018,63.149295
29/07/2018,56.393486
30/07/2018,70.349707
31/07/2018,67.771628
01/08/2018,72.859138
02/08/2018,73.376084
03/08/2018,72.682025
04/08/2018,66.917948
05/08/2018,67.563022
06/08/2018,71.067117
07/08/2018,69.707349
08/08/2018,73.192146
09/08/2018,67.073345
10/08/2018,68.849447
11/08/2018,63.164275
12/08/2018,62.877326
13/08/2018,63.807330
14/08/2018,64.704666
15/08/2018,64.705737
16/08/2018,66.931583
17/08/2018,63.937777
18/08/2018,61.552898
19/08/2018,61.377561
20/08/2018,69.079444
21/08/2018,69.389532
22/08/2018,70.614929
23/08/2018,69.120742
24/08/2018,67.403190
25/08/2018,66.139437
26/08/2018,58.663438
27/08/2018,65.667451
28/08/2018,68.477218
29/08/2018,70.055502
30/08/2018,74.550760
31/08/2018,73.580071
01/09/2018,66.936941
02/09/2018,64.654819
03/09/2018,69.072877
04/09/2018,70.357132
05/09/2018,74.113724
06/09/2018,74.761535
07/09/2018,76.372708
08/09/2018,69.852020
09/09/2018,68.816000
10/09/2018,89.151423
11/09/2018,77.651865
12/09/2018,87.785750
13/09/2018,91.255380
14/09/2018,83.609885
15/09/2018,74.056757
16/09/2018,67.366331
17/09/2018,81.120594
18/09/2018,81.372495
19/09/2018,80.251615
20/09/2018,80.902552
21/09/2018,92.487022
22/09/2018,78.402264
23/09/2018,67.782985
24/09/2018,79.145767
25/09/2018,76.997844
26/09/2018,79.144976
27/09/2018,77.962110
28/09/2018,74.782433
29/09/2018,67.756735
30/09/2018,65.610858
01/10/2018,73.700117
02/10/2018,79.138880
03/10/2018,77.934183
04/10/2018,76.920007
05/10/2018,76.736273
06/10/2018,80.013031
07/10/2018,73.126365
08/10/2018,77.560211
09/10/2018,83.079500
10/10/2018,78.708645
11/10/2018,77.292380
12/10/2018,73.475242
13/10/2018,68.220957
14/10/2018,62.607752
15/10/2018,74.588024
16/10/2018,79.185497
17/10/2018,87.286014
18/10/2018,76.089052
19/10/2018,78.354305
20/10/2018,69.924318
21/10/2018,64.852925
22/10/2018,75.435057
23/10/2018,72.297437
24/10/2018,74.783746
25/10/2018,74.426257
26/10/2018,72.941611
27/10/2018,65.155438
28/10/2018,56.635459
29/10/2018,68.564593
30/10/2018,71.479187
31/10/2018,72.193175
01/11/2018,60.658425
02/11/2018,66.183370
03/11/2018,60.811101
04/11/2018,55.719485
05/11/2018,62.742172
06/11/2018,63.858797
07/11/2018,61.355370
08/11/2018,63.073575
09/11/2018,63.144643
10/11/2018,60.939933
11/11/2018,59.512995
12/11/2018,65.060042
13/11/2018,65.671881
14/11/2018,64.952380
15/11/2018,66.464380
16/11/2018,68.145400
17/11/2018,65.452835
18/11/2018,63.431014
19/11/2018,74.584097
20/11/2018,79.210351
21/11/2018,75.435235
22/11/2018,86.541952
23/11/2018,79.740333
24/11/2018,66.050249
25/11/2018,59.813489
26/11/2018,71.095949
27/11/2018,72.224085
28/11/2018,60.610475
29/11/2018,63.556698
30/11/2018,71.389290
01/12/2018,69.273967
02/12/2018,67.283912
03/12/2018,66.934661
04/12/2018,65.975463
05/12/2018,65.022872
06/12/2018,72.164619
07/12/2018,69.279832
08/12/2018,50.743597
09/12/2018,53.817008
10/12/2018,58.643896
11/12/2018,65.028265
12/12/2018,75.204813
13/12/2018,74.536747
14/12/2018,76.562648
15/12/2018,65.628175
16/12/2018,63.580520
17/12/2018,72.530205
18/12/2018,66.749168
19/12/2018,77.260350
20/12/2018,72.080830
21/12/2018,69.001088
22/12/2018,60.831197
23/12/2018,62.472147
24/12/2018,57.997243
25/12/2018,47.733410
26/12/2018,57.715990
27/12/2018,65.179907
28/12/2018,64.363800
29/12/2018,60.473846
30/12/2018,66.870804
31/12/2018,58.832394
01/01/2019,44.102080
02/01/2019,59.144495
03/01/2019,59.739097
04/01/2019,67.234603
05/01/2019,68.234165
06/01/2019,58.888444
07/01/2019,68.683970
08/01/2019,76.420436
09/01/2019,70.466242
10/01/2019,71.979200
11/01/2019,70.464327
12/01/2019,66.376087
13/01/2019,65.456345
14/01/2019,64.921213
15/01/2019,71.934499
16/01/2019,72.390155
17/01/2019,69.274552
18/01/2019,71.171052
19/01/2019,69.039116
20/01/2019,65.978934
21/01/2019,72.538286
22/01/2019,71.820133
23/01/2019,77.113817
24/01/2019,83.241047
25/01/2019,69.501315
26/01/2019,61.512683
27/01/2019,62.848206
28/01/2019,61.010472
29/01/2019,70.568983
30/01/2019,71.205250
31/01/2019,63.923954
01/02/2019,65.057540
02/02/2019,55.602093
03/02/2019,54.709328
04/02/2019,65.450055
05/02/2019,59.351165
06/02/2019,56.191859
07/02/2019,64.832875
08/02/2019,62.651644
09/02/2019,65.861960
10/02/2019,51.780130
11/02/2019,50.836469
12/02/2019,57.887203
13/02/2019,54.165934
14/02/2019,57.129427
15/02/2019,55.207556
16/02/2019,53.781376
17/02/2019,56.670582
18/02/2019,62.802202
19/02/2019,58.382148
20/02/2019,59.644713
21/02/2019,62.373980
22/02/2019,58.116092
23/02/2019,50.655280
24/02/2019,45.583291
25/02/2019,57.387082
26/02/2019,57.710622
27/02/2019,54.830696
28/02/2019,59.978325
01/03/2019,54.711111
02/03/2019,50.886749
03/03/2019,53.085220
04/03/2019,49.571490
05/03/2019,58.376935
06/03/2019,59.678038
07/03/2019,54.220532
08/03/2019,58.188704
09/03/2019,53.744305
10/03/2019,44.049547
11/03/2019,47.772760
12/03/2019,50.626759
13/03/2019,59.759196
14/03/2019,57.228358
15/03/2019,57.456830
16/03/2019,46.713878
17/03/2019,56.301623
18/03/2019,54.747659
19/03/2019,61.370162
20/03/2019,54.746785
21/03/2019,51.398457
22/03/2019,54.521954
23/03/2019,46.888109
24/03/2019,47.362781
25/03/2019,49.336082
26/03/2019,51.351801
27/03/2019,50.795528
28/03/2019,49.275285
29/03/2019,55.817168
30/03/2019,49.415454
31/03/2019,49.644686
01/04/2019,59.342522
02/04/2019,58.008490
03/04/2019,60.141549
04/04/2019,56.915922
05/04/2019,52.311300
06/04/2019,52.791642
07/04/2019,53.070832
08/04/2019,55.076153
09/04/2019,57.280623
10/04/2019,60.740122
11/04/2019,61.147533
12/04/2019,61.342047
13/04/2019,55.681112
14/04/2019,55.811989
15/04/2019,55.498817
16/04/2019,58.269029
17/04/2019,59.553114
18/04/2019,55.091197
19/04/2019,50.912638
20/04/2019,46.387221
21/04/2019,39.863007
22/04/2019,35.203471
23/04/2019,59.969620
24/04/2019,55.713749
25/04/2019,45.495179
26/04/2019,51.677334
27/04/2019,45.900310
28/04/2019,37.777617
29/04/2019,50.945555
30/04/2019,52.716648
01/05/2019,46.303126
02/05/2019,60.137447
03/05/2019,60.273527
04/05/2019,57.922211
05/05/2019,41.237535
06/05/2019,52.153709
07/05/2019,57.595817
08/05/2019,62.519079
09/05/2019,57.073482
10/05/2019,56.062037
11/05/2019,53.349062
12/05/2019,45.080579
13/05/2019,57.324304
14/05/2019,54.211392
15/05/2019,55.939516
16/05/2019,53.574734
17/05/2019,53.339265
18/05/2019,46.806008
19/05/2019,44.029255
20/05/2019,49.096706
21/05/2019,47.405570
22/05/2019,50.686223
23/05/2019,50.053234
24/05/2019,47.675179
25/05/2019,44.758281
26/05/2019,43.262592
27/05/2019,44.399667
28/05/2019,44.739563
29/05/2019,41.060844
30/05/2019,45.346865
31/05/2019,47.483400
01/06/2019,40.070164
02/06/2019,33.638765
03/06/2019,47.641311
04/06/2019,42.648657
05/06/2019,47.448267
06/06/2019,49.846462
07/06/2019,52.071363
08/06/2019,48.166061
09/06/2019,39.642304
10/06/2019,50.806333
11/06/2019,49.129591
12/06/2019,51.382939
13/06/2019,50.038285
14/06/2019,50.450455
15/06/2019,43.102007
16/06/2019,40.071009
17/06/2019,48.870610
18/06/2019,54.345539
19/06/2019,56.302562
20/06/2019,56.751313
21/06/2019,51.192140
22/06/2019,44.336553
23/06/2019,40.970712
24/06/2019,47.929370
25/06/2019,48.724746
26/06/2019,58.448407
27/06/2019,65.418393
28/06/2019,55.216916
29/06/2019,48.137355
30/06/2019,44.678822
01/07/2019,62.768628
02/07/2019,63.990696
03/07/2019,61.917647
04/07/2019,57.794239
05/07/2019,56.674928
06/07/2019,50.991626
07/07/2019,43.095094
08/07/2019,51.570672
09/07/2019,54.861611
10/07/2019,51.601391
11/07/2019,53.016797
12/07/2019,55.774407
13/07/2019,46.243445
14/07/2019,40.850222
15/07/2019,52.732973
16/07/2019,46.774499
17/07/2019,47.964454
18/07/2019,49.479058
19/07/2019,55.242171
20/07/2019,44.228043
21/07/2019,43.404061
22/07/2019,53.943559
23/07/2019,53.572536
24/07/2019,59.478417
25/07/2019,62.020681
26/07/2019,62.794009
27/07/2019,49.693098
28/07/2019,37.207329
29/07/2019,48.445450
30/07/2019,49.414489
31/07/2019,54.164224
01/08/2019,51.256573
02/08/2019,47.569418
03/08/2019,46.345742
04/08/2019,43.281525
05/08/2019,49.713785
06/08/2019,49.500452
07/08/2019,52.020791
08/08/2019,49.886727
09/08/2019,50.368857
10/08/2019,52.232205
11/08/2019,53.827247
12/08/2019,58.845550
13/08/2019,49.426308
14/08/2019,39.990835
15/08/2019,37.361179
16/08/2019,42.551078
17/08/2019,40.993295
18/08/2019,39.197654
19/08/2019,46.499044
20/08/2019,46.607906
21/08/2019,46.108785
22/08/2019,45.849439
23/08/2019,47.052147
24/08/2019,44.977792
25/08/2019,44.375925
26/08/2019,52.543482
27/08/2019,62.081551
28/08/2019,70.098999
29/08/2019,65.616697
30/08/2019,59.545925
31/08/2019,50.138596
01/09/2019,49.711535
02/09/2019,61.130117
03/09/2019,53.275602
04/09/2019,49.774034
05/09/2019,52.745195
06/09/2019,52.357731
07/09/2019,41.609001
08/09/2019,38.411280
09/09/2019,45.323712
10/09/2019,50.778309
11/09/2019,48.371681
12/09/2019,48.510408
13/09/2019,48.550520
14/09/2019,44.499031
15/09/2019,43.574593
16/09/2019,53.859366
17/09/2019,50.913053
18/09/2019,57.125007
19/09/2019,61.787530
20/09/2019,53.989101
21/09/2019,43.839835
22/09/2019,45.823664
23/09/2019,52.077869
24/09/2019,54.790142
25/09/2019,60.416291
26/09/2019,56.038995
27/09/2019,62.233502
28/09/2019,53.396567
29/09/2019,45.164281
30/09/2019,55.293272
01/10/2019,60.520591
02/10/2019,61.035922
03/10/2019,55.592007
04/10/2019,58.846020
05/10/2019,51.329135
06/10/2019,43.505355
07/10/2019,61.376897
08/10/2019,60.584813
09/10/2019,58.648433
10/10/2019,56.313602
11/10/2019,59.328521
12/10/2019,48.643273
13/10/2019,45.678379
14/10/2019,60.605556
15/10/2019,59.196297
16/10/2019,57.811908
17/10/2019,60.773890
18/10/2019,62.269377
19/10/2019,53.812492
20/10/2019,43.871337
21/10/2019,51.172536
22/10/2019,49.832126
23/10/2019,49.878642
24/10/2019,46.875833
25/10/2019,43.363865
26/10/2019,40.283834
27/10/2019,40.869294
28/10/2019,48.972003
29/10/2019,49.704418
30/10/2019,50.067108
31/10/2019,47.206249
01/11/2019,42.137646
02/11/2019,42.102722
03/11/2019,27.440610
04/11/2019,36.199577
05/11/2019,41.092412
06/11/2019,51.742533
07/11/2019,44.818048
08/11/2019,49.848345
09/11/2019,43.379542
10/11/2019,41.388767
11/11/2019,47.026656
12/11/2019,50.581852
13/11/2019,54.704944
14/11/2019,55.067127
15/11/2019,55.096040
16/11/2019,47.012311
17/11/2019,42.457877
18/11/2019,56.518730
19/11/2019,60.952820
20/11/2019,57.915536
21/11/2019,55.970718
22/11/2019,52.178496
23/11/2019,44.910116
24/11/2019,42.203483
25/11/2019,51.910178
26/11/2019,52.394341
27/11/2019,47.061472
28/11/2019,51.408199
29/11/2019,48.923543
30/11/2019,50.313145
01/12/2019,46.802359
02/12/2019,52.313451
03/12/2019,56.019970
04/12/2019,55.457791
05/12/2019,57.251635
06/12/2019,53.323435
07/12/2019,51.168842
08/12/2019,48.331245
09/12/2019,47.356521
10/12/2019,48.767366
11/12/2019,51.137434
12/12/2019,52.572718
13/12/2019,47.994551
14/12/2019,41.925177
15/12/2019,40.870411
16/12/2019,48.173949
17/12/2019,46.594092
18/12/2019,43.960740
19/12/2019,49.943363
20/12/2019,41.035367
21/12/2019,29.952807
22/12/2019,27.002373
23/12/2019,28.389536
24/12/2019,27.421309
25/12/2019,21.780733
26/12/2019,34.818085
27/12/2019,45.986361
28/12/2019,35.191776
29/12/2019,31.069748
30/12/2019,37.069435
31/12/2019,43.738161
01/01/2020,35.792118
02/01/2020,45.745415
03/01/2020,43.938159
04/01/2020,44.208705
05/01/2020,38.060425
06/01/2020,39.923403
07/01/2020,52.590938
08/01/2020,47.919989
09/01/2020,55.440532
10/01/2020,52.978107
11/01/2020,45.419283
12/01/2020,45.060714
13/01/2020,54.283781
14/01/2020,56.214004
15/01/2020,54.866988
16/01/2020,50.281465
17/01/2020,51.889451
18/01/2020,46.751225
19/01/2020,42.983175
20/01/2020,45.856088
21/01/2020,47.660681
22/01/2020,50.816421
23/01/2020,51.631008
24/01/2020,51.724331
25/01/2020,45.796182
26/01/2020,45.376838
27/01/2020,48.039687
28/01/2020,45.327060
29/01/2020,44.500670
30/01/2020,45.490746
31/01/2020,44.931204
01/02/2020,40.579922
02/02/2020,38.738745
03/02/2020,37.613866
04/02/2020,40.085215
05/02/2020,39.166379
06/02/2020,40.591906
07/02/2020,48.074449
08/02/2020,41.339893
09/02/2020,36.822657
10/02/2020,38.425382
11/02/2020,38.561298
12/02/2020,42.865939
13/02/2020,42.177546
14/02/2020,38.187620
15/02/2020,36.423655
16/02/2020,36.443523
17/02/2020,40.646977
18/02/2020,39.372020
19/02/2020,40.002552
20/02/2020,38.828794
21/02/2020,46.094930
22/02/2020,37.748791
23/02/2020,32.624379
24/02/2020,38.301587
25/02/2020,40.238115
26/02/2020,34.905421
27/02/2020,38.965698
28/02/2020,40.753146
29/02/2020,35.179350
01/03/2020,24.804817
02/03/2020,35.247574
03/03/2020,38.086227
04/03/2020,41.960963
05/03/2020,45.838131
06/03/2020,36.457765
07/03/2020,40.098095
08/03/2020,23.087681
09/03/2020,43.461504
10/03/2020,39.654220
11/03/2020,39.768568
12/03/2020,39.678352
13/03/2020,34.172414
14/03/2020,36.241799
15/03/2020,20.688307
16/03/2020,33.101315
17/03/2020,33.777120
18/03/2020,29.352859
19/03/2020,30.981497
20/03/2020,30.376180
21/03/2020,26.516320
22/03/2020,24.769151
23/03/2020,16.974725
24/03/2020,27.289137
25/03/2020,25.487049
26/03/2020,24.354777
27/03/2020,29.955886
28/03/2020,31.280417
29/03/2020,28.866918
30/03/2020,34.353817
31/03/2020,24.873989
01/04/2020,25.382006
02/04/2020,28.946506
03/04/2020,27.927923
04/04/2020,19.244653
05/04/2020,17.516250
06/04/2020,28.826917
07/04/2020,30.787693
08/04/2020,27.955599
09/04/2020,25.948929
10/04/2020,22.611802
11/04/2020,23.396962
12/04/2020,15.847701
13/04/2020,13.968084
14/04/2020,25.615152
15/04/2020,19.811957
16/04/2020,22.954948
17/04/2020,30.312590
18/04/2020,29.305532
19/04/2020,24.299013
20/04/2020,30.939103
21/04/2020,27.689220
22/04/2020,32.212015
23/04/2020,26.421177
24/04/2020,27.825547
25/04/2020,14.176373
26/04/2020,21.814199
27/04/2020,31.206392
28/04/2020,26.014002
29/04/2020,20.675325
30/04/2020,24.527973
01/05/2020,10.659308
02/05/2020,14.307826
03/05/2020,14.534564
04/05/2020,29.557824
05/05/2020,25.304305
06/05/2020,25.994146
07/05/2020,22.224085
08/05/2020,22.669760
09/05/2020,25.825696
10/05/2020,20.267446
11/05/2020,23.886050
12/05/2020,22.620123
13/05/2020,28.638072
14/05/2020,22.490448
15/05/2020,21.461878
16/05/2020,20.720526
17/05/2020,18.059006
18/05/2020,25.163312
19/05/2020,27.754333
20/05/2020,24.130928
21/05/2020,17.983404
22/05/2020,20.484995
23/05/2020,18.935918
24/05/2020,11.893958
25/05/2020,17.867406
26/05/2020,24.777131
27/05/2020,21.659705
28/05/2020,20.622180
29/05/2020,28.880489
30/05/2020,24.097793
31/05/2020,21.951861
01/06/2020,19.370385
02/06/2020,20.644050
03/06/2020,26.731860
04/06/2020,24.828996
05/06/2020,23.666564
06/06/2020,16.415981
07/06/2020,20.351614
08/06/2020,31.244338
09/06/2020,30.374356
10/06/2020,27.879992
11/06/2020,25.176697
12/06/2020,26.083090
13/06/2020,23.324529
14/06/2020,20.313026
15/06/2020,31.258254
16/06/2020,31.290575
17/06/2020,31.585672
18/06/2020,30.086069
19/06/2020,30.971515
20/06/2020,26.625478
21/06/2020,20.363678
22/06/2020,30.177613
23/06/2020,31.440869
24/06/2020,35.381851
25/06/2020,38.352032
26/06/2020,36.819163
27/06/2020,30.145037
28/06/2020,28.525131
29/06/2020,31.896884
30/06/2020,38.918846
01/07/2020,44.881684
02/07/2020,44.929456
03/07/2020,39.398255
04/07/2020,32.105427
05/07/2020,23.389973
06/07/2020,32.606076
07/07/2020,34.101377
08/07/2020,41.799682
09/07/2020,40.907069
10/07/2020,39.593220
11/07/2020,31.832719
12/07/2020,28.123884
13/07/2020,35.438641
14/07/2020,37.245110
15/07/2020,40.858557
16/07/2020,41.303823
17/07/2020,37.938790
18/07/2020,30.964281
19/07/2020,28.878085
20/07/2020,36.742992
21/07/2020,38.669941
22/07/2020,39.964808
23/07/2020,42.056119
24/07/2020,36.822453
25/07/2020,29.697621
26/07/2020,27.717405
27/07/2020,39.914986
28/07/2020,41.569684
29/07/2020,51.734191
30/07/2020,49.045830
31/07/2020,57.948472
01/08/2020,37.155159
02/08/2020,34.368803
03/08/2020,40.438545
04/08/2020,38.092465
05/08/2020,42.045632
06/08/2020,37.557775
07/08/2020,38.708182
08/08/2020,33.594822
09/08/2020,29.791703
10/08/2020,40.520397
11/08/2020,41.147964
12/08/2020,42.959715
13/08/2020,41.341375
14/08/2020,38.948014
15/08/2020,32.925263
16/08/2020,34.032170
17/08/2020,42.305189
18/08/2020,43.434000
19/08/2020,44.338272
20/08/2020,44.306131
21/08/2020,39.987341
22/08/2020,40.390620
23/08/2020,27.526283
24/08/2020,45.764079
25/08/2020,40.638099
26/08/2020,49.040633
27/08/2020,52.267482
28/08/2020,46.665621
29/08/2020,40.537343
30/08/2020,34.772418
31/08/2020,54.273927
01/09/2020,49.357414
02/09/2020,50.206711
03/09/2020,47.591354
04/09/2020,45.113106
05/09/2020,38.187185
06/09/2020,37.554905
07/09/2020,48.408606
08/09/2020,48.469712
09/09/2020,50.897120
10/09/2020,52.309340
11/09/2020,56.831050
12/09/2020,41.818702
13/09/2020,37.300082
14/09/2020,54.486418
15/09/2020,71.317074
16/09/2020,59.520121
17/09/2020,52.562808
18/09/2020,46.117670
19/09/2020,42.147794
20/09/2020,42.358019
21/09/2020,59.634962
22/09/2020,57.932765
23/09/2020,51.934611
24/09/2020,49.290374
25/09/2020,49.294633
26/09/2020,33.615812
27/09/2020,34.972204
28/09/2020,47.730414
29/09/2020,55.119990
30/09/2020,51.940299
01/10/2020,45.787455
02/10/2020,43.621129
03/10/2020,31.932807
04/10/2020,20.031052
05/10/2020,36.420402
06/10/2020,40.988561
07/10/2020,40.210797
08/10/2020,38.346393
09/10/2020,47.475792
10/10/2020,39.296092
11/10/2020,34.805815
12/10/2020,48.671832
13/10/2020,47.462077
14/10/2020,52.817080
15/10/2020,45.329742
16/10/2020,49.112013
17/10/2020,45.757197
18/10/2020,43.713819
19/10/2020,51.668659
20/10/2020,50.014300
21/10/2020,46.971133
22/10/2020,51.338772
23/10/2020,47.932055
24/10/2020,45.502580
25/10/2020,33.159468
26/10/2020,41.514875
27/10/2020,48.374835
28/10/2020,50.047529
29/10/2020,46.161484
30/10/2020,46.201962
31/10/2020,40.399481
01/11/2020,37.747353
02/11/2020,44.174169
03/11/2020,45.429818
04/11/2020,44.523720
05/11/2020,43.617701
06/11/2020,42.713404
07/11/2020,39.804799
08/11/2020,41.834432
09/11/2020,45.771227
10/11/2020,50.518790
11/11/2020,47.973355
12/11/2020,57.862655
13/11/2020,51.208703
14/11/2020,48.405192
15/11/2020,45.142127
16/11/2020,51.816112
17/11/2020,46.484418
18/11/2020,48.092958
19/11/2020,47.287668
20/11/2020,49.855628
21/11/2020,41.011456
22/11/2020,40.816317
23/11/2020,54.331655
24/11/2020,55.512962
25/11/2020,55.328839
26/11/2020,57.908679
27/11/2020,68.730983
28/11/2020,54.292461
29/11/2020,46.889277
30/11/2020,57.342650
01/12/2020,58.873105
02/12/2020,72.642385
03/12/2020,65.010542
04/12/2020,59.223260
05/12/2020,51.400695
06/12/2020,46.441274
07/12/2020,54.841213
08/12/2020,58.383577
09/12/2020,71.919711
10/12/2020,68.666096
11/12/2020,57.420812
12/12/2020,52.824519
13/12/2020,43.678571
14/12/2020,52.342857
15/12/2020,57.848150
16/12/2020,65.166208
17/12/2020,68.659818
18/12/2020,65.154797
19/12/2020,57.306976
20/12/2020,46.673825
21/12/2020,56.838251
22/12/2020,56.366974
23/12/2020,51.372247
24/12/2020,39.746301
25/12/2020,32.522232
26/12/2020,37.234252
27/12/2020,35.548796
28/12/2020,41.243282
29/12/2020,49.425889
30/12/2020,51.426631
31/12/2020,48.921109
01/01/2021,48.167024
02/01/2021,51.219247
03/01/2021,47.732548
04/01/2021,59.100515
05/01/2021,59.290325
06/01/2021,58.233649
07/01/2021,71.963709
08/01/2021,75.813747
09/01/2021,60.805139
10/01/2021,57.336457
11/01/2021,66.834810
12/01/2021,68.115300
13/01/2021,73.775780
14/01/2021,76.713622
15/01/2021,71.877692
16/01/2021,57.275926
17/01/2021,58.509288
18/01/2021,69.898226
19/01/2021,70.233027
20/01/2021,63.022596
21/01/2021,61.121535
22/01/2021,59.762045
23/01/2021,52.963505
24/01/2021,48.589031
25/01/2021,59.107364
26/01/2021,63.100217
27/01/2021,60.493943
28/01/2021,60.820815
29/01/2021,54.049990
30/01/2021,49.684138
31/01/2021,46.471843
01/02/2021,60.265605
02/02/2021,58.979867
03/02/2021,57.811045
04/02/2021,53.813378
05/02/2021,62.815994
06/02/2021,56.796250
07/02/2021,37.002342
08/02/2021,47.587237
09/02/2021,59.248487
10/02/2021,63.875658
11/02/2021,69.016547
12/02/2021,66.363730
13/02/2021,58.496218
14/02/2021,45.721731
15/02/2021,58.172317
16/02/2021,61.867215
17/02/2021,63.134073
18/02/2021,60.382970
19/02/2021,61.805632
20/02/2021,54.084377
21/02/2021,43.729215
22/02/2021,56.221833
23/02/2021,57.269006
24/02/2021,54.587655
25/02/2021,59.259967
26/02/2021,60.911071
27/02/2021,51.666509
28/02/2021,43.150623
01/03/2021,55.676063
02/03/2021,61.319460
03/03/2021,62.520605
04/03/2021,61.878083
05/03/2021,57.709665
06/03/2021,55.827943
07/03/2021,53.592666
08/03/2021,62.901216
09/03/2021,64.305024
10/03/2021,55.619885
11/03/2021,61.279474
12/03/2021,60.591457
13/03/2021,56.480068
14/03/2021,43.889609
15/03/2021,53.630971
16/03/2021,62.542112
17/03/2021,60.418067
18/03/2021,72.007099
19/03/2021,63.802724
20/03/2021,65.432327
21/03/2021,55.274095
22/03/2021,62.617137
23/03/2021,61.650421
24/03/2021,62.347131
25/03/2021,65.709223
26/03/2021,65.687385
27/03/2021,58.052305
28/03/2021,63.271475
29/03/2021,63.208269
30/03/2021,62.424452
31/03/2021,60.582182
01/04/2021,61.288187
02/04/2021,56.873449
03/04/2021,59.322547
04/04/2021,40.261519
05/04/2021,53.303440
06/04/2021,60.515660
07/04/2021,67.182713
08/04/2021,72.098901
09/04/2021,71.324965
10/04/2021,59.789904
11/04/2021,58.542967
12/04/2021,73.394692
13/04/2021,75.694002
14/04/2021,81.553913
15/04/2021,76.185023
16/04/2021,74.161908
17/04/2021,68.140129
18/04/2021,68.734775
19/04/2021,80.899553
20/04/2021,79.254897
21/04/2021,78.401726
22/04/2021,73.737647
23/04/2021,70.803928
24/04/2021,64.726902
25/04/2021,67.071575
26/04/2021,72.797382
27/04/2021,77.042147
28/04/2021,76.126003
29/04/2021,76.473887
30/04/2021,74.850927
01/05/2021,57.608763
02/05/2021,45.838490
03/05/2021,71.990303
04/05/2021,74.414450
05/05/2021,72.767230
06/05/2021,73.852565
07/05/2021,74.630812
08/05/2021,71.562862
09/05/2021,70.140265
10/05/2021,71.269085
11/05/2021,76.362915
12/05/2021,68.374505
13/05/2021,71.211471
14/05/2021,77.175188
15/05/2021,63.043750
