date,total_res_mw,solar_mw,wind_mw,hydro_mw,biomass_mw,geothermal_mw,is_outlier,year,month,day
2021-01-01,8880.791666666666,705.2083333333334,3056.2083333333335,3784.6666666666665,731.4583333333334,603.25,False,2021,1,1
2021-01-02,10356.208333333334,510.2083333333333,4541.583333333333,3974.5416666666665,712.4583333333334,617.4166666666666,False,2021,1,2
2021-01-03,9168.25,742.125,3242.875,3844.0833333333335,719.4166666666666,619.75,False,2021,1,3
2021-01-04,8984.833333333334,854.6666666666666,1831.4583333333333,5026.958333333333,647.5416666666666,624.2083333333334,False,2021,1,4
2021-01-05,10621.875,621.875,3403.4583333333335,5343.166666666667,629.3333333333334,624.0416666666666,False,2021,1,5
2021-01-06,9793.416666666666,702.7916666666666,3170.25,4593.25,702.375,624.75,False,2021,1,6
2021-01-07,9069.708333333334,544.0,1383.4583333333333,5831.041666666667,687.625,623.5833333333334,False,2021,1,7
2021-01-08,9776.875,914.0,2061.0833333333335,5453.125,722.375,626.2916666666666,False,2021,1,8
2021-01-09,8919.125,381.3333333333333,2676.8333333333335,4500.5,734.0416666666666,626.4166666666666,False,2021,1,9
2021-01-10,7651.958333333333,333.0,2270.875,3672.375,751.0833333333334,624.625,False,2021,1,10
2021-01-11,8603.25,984.3333333333334,1502.5833333333333,4751.458333333333,737.9583333333334,626.9166666666666,False,2021,1,11
2021-01-12,9323.125,1339.3333333333333,2039.9583333333333,4596.458333333333,725.7083333333334,621.6666666666666,False,2021,1,12
2021-01-13,11650.5,1660.6666666666667,3623.4583333333335,5012.333333333333,740.625,613.4166666666666,False,2021,1,13
2021-01-14,12422.25,1463.7916666666667,4666.083333333333,4941.166666666667,734.25,616.9583333333334,False,2021,1,14
2021-01-15,9479.75,704.9583333333334,2582.25,4840.75,729.5833333333334,622.2083333333334,False,2021,1,15
2021-01-16,11031.541666666666,1495.8333333333333,4018.375,4152.625,733.4583333333334,631.25,False,2021,1,16
2021-01-17,8250.625,660.5833333333334,2672.0,3553.4166666666665,732.8333333333334,631.7916666666666,False,2021,1,17
2021-01-18,10359.25,1428.625,2796.4166666666665,4769.416666666667,735.0,629.7916666666666,False,2021,1,18
2021-01-19,9105.333333333334,1314.625,2032.8333333333333,4414.541666666667,718.5,624.8333333333334,False,2021,1,19
2021-01-20,10013.208333333334,966.1666666666666,3485.125,4239.208333333333,701.6666666666666,621.0416666666666,False,2021,1,20
2021-01-21,10338.0,640.9583333333334,4064.0,4307.083333333333,707.9583333333334,618.0,False,2021,1,21
2021-01-22,12150.458333333334,510.7916666666667,5823.166666666667,4480.416666666667,703.2916666666666,632.7916666666666,False,2021,1,22
2021-01-23,13144.25,874.5,6731.958333333333,4189.958333333333,708.5416666666666,639.2916666666666,False,2021,1,23
2021-01-24,11925.625,535.6666666666666,5954.25,4078.7083333333335,716.0416666666666,640.9583333333334,False,2021,1,24
2021-01-25,13262.875,904.8333333333334,5608.291666666667,5411.541666666667,701.3333333333334,636.875,False,2021,1,25
2021-01-26,13896.25,1909.4583333333333,5380.625,5275.0,710.5416666666666,620.625,False,2021,1,26
2021-01-27,9916.791666666666,1354.3333333333333,2230.5416666666665,5000.041666666667,701.25,630.625,False,2021,1,27
2021-01-28,10803.75,1409.875,2967.7083333333335,5072.291666666667,720.0416666666666,633.8333333333334,False,2021,1,28
2021-01-29,12818.541666666666,800.1666666666666,5782.958333333333,4878.5,721.4166666666666,635.5,False,2021,1,29
2021-01-30,11424.5,1530.5416666666667,4456.166666666667,4061.9583333333335,739.8333333333334,636.0,False,2021,1,30
2021-01-31,10872.416666666666,703.0,4895.625,3888.9583333333335,742.4583333333334,642.375,False,2021,1,31
2021-02-01,10330.416666666666,1007.125,2733.125,5203.375,738.4166666666666,648.375,False,2021,2,1
2021-02-02,9174.708333333334,1606.2916666666667,1404.375,4783.875,736.8333333333334,643.3333333333334,False,2021,2,2
2021-02-03,10842.083333333334,1236.5833333333333,3245.9583333333335,4971.875,748.0,639.6666666666666,False,2021,2,3
2021-02-04,9707.416666666666,1131.0416666666667,2390.375,4808.541666666667,736.375,641.0833333333334,False,2021,2,4
2021-02-05,9701.0,1309.4166666666667,1762.0833333333333,5247.0,737.1666666666666,645.3333333333334,False,2021,2,5
2021-02-06,9345.166666666666,1316.125,2372.5416666666665,4270.791666666667,744.0,641.7083333333334,False,2021,2,6
2021-02-07,9678.708333333334,523.7083333333334,4262.666666666667,3518.0,732.3333333333334,642.0,False,2021,2,7
2021-02-08,13876.5,1681.7083333333333,5910.75,4928.583333333333,721.2083333333334,634.25,False,2021,2,8
