date,total_res_mw,solar_mw,wind_mw,hydro_mw,biomass_mw,geothermal_mw,is_outlier,year,month,day
2017-01-01,5115.416666666667,1419.9166666666667,828.625,1899.9583333333333,281.4583333333333,685.4583333333334,False,2017,1,1
2017-01-02,6634.458333333333,1214.0,2066.125,2453.9166666666665,269.5833333333333,630.8333333333334,False,2017,1,2
2017-01-03,8005.5,1004.8333333333334,3179.2916666666665,2850.4583333333335,292.3333333333333,678.5833333333334,False,2017,1,3
2017-01-04,7764.0,1289.0,2523.75,2967.5,299.5,684.25,False,2017,1,4
2017-01-05,10153.125,1113.6666666666667,5214.375,2841.1666666666665,294.8333333333333,689.0833333333334,False,2017,1,5
2017-01-06,9796.375,1384.5833333333333,5193.583333333333,2226.875,301.375,689.9583333333334,False,2017,1,6
2017-01-07,9196.75,1376.75,4607.333333333333,2238.25,290.8333333333333,683.5833333333334,False,2017,1,7
2017-01-08,7043.416666666667,932.25,3132.2916666666665,2021.75,279.5416666666667,677.5833333333334,False,2017,1,8
2017-01-09,9046.083333333334,1398.7916666666667,3231.5833333333335,3448.0416666666665,286.1666666666667,681.5,False,2017,1,9
2017-01-10,6545.541666666667,575.9166666666666,1152.625,3853.25,291.4583333333333,672.2916666666666,False,2017,1,10
2017-01-11,8219.416666666666,1320.625,1636.8333333333333,4286.458333333333,301.875,673.625,False,2017,1,11
2017-01-12,9120.416666666666,765.375,3127.6666666666665,4243.166666666667,302.75,681.4583333333334,False,2017,1,12
2017-01-13,10885.458333333334,455.5,5543.875,3907.5833333333335,300.75,677.75,False,2017,1,13
2017-01-14,8328.416666666666,1612.625,3052.0833333333335,2684.1666666666665,291.0,688.5416666666666,False,2017,1,14
2017-01-15,5714.291666666667,802.6666666666666,1679.5,2247.25,297.5,687.375,False,2017,1,15
2017-01-16,7466.791666666667,927.5416666666666,1820.0416666666667,3714.7916666666665,329.8333333333333,674.5833333333334,False,2017,1,16
2017-01-17,8201.208333333334,821.8333333333334,2460.3333333333335,3927.5416666666665,322.125,669.375,False,2017,1,17
2017-01-18,7441.291666666667,946.7083333333334,1836.5833333333333,3685.25,303.2083333333333,669.5416666666666,False,2017,1,18
2017-01-19,8369.791666666666,1345.7916666666667,2459.3333333333335,3582.7916666666665,308.5833333333333,673.2916666666666,False,2017,1,19
