date,total_res_mw,solar_mw,wind_mw,hydro_mw,biomass_mw,geothermal_mw,is_outlier,year,month,day
2020-01-01,10059.083333333334,1474.7916666666667,3522.0833333333335,3763.5416666666665,639.625,659.0416666666666,False,2020,1,1
2020-01-02,9919.541666666666,1475.125,2624.6666666666665,4526.875,640.8333333333334,652.0416666666666,False,2020,1,2
2020-01-03,8283.916666666666,1175.5,1372.2083333333333,4444.25,641.0833333333334,650.875,False,2020,1,3
2020-01-04,8574.083333333334,1077.4583333333333,2267.1666666666665,3907.5833333333335,655.875,666.0,False,2020,1,4
2020-01-05,11094.416666666666,1442.25,4882.125,3444.5,658.0,667.5416666666666,False,2020,1,5
2020-01-06,11639.958333333334,1425.2083333333333,4389.166666666667,4512.666666666667,656.9583333333334,655.9583333333334,False,2020,1,6
2020-01-07,10334.958333333334,1068.9166666666667,2553.9583333333335,5414.166666666667,633.5416666666666,664.375,False,2020,1,7
2020-01-08,9616.833333333334,1169.1666666666667,2430.8333333333335,4727.541666666667,633.5416666666666,655.75,False,2020,1,8
2020-01-09,8839.0,1406.2916666666667,770.2916666666666,5371.166666666667,628.2916666666666,662.9583333333334,False,2020,1,9
2020-01-10,8750.625,1350.0416666666667,806.0,5295.458333333333,634.0,665.125,False,2020,1,10
2020-01-11,7877.458333333333,1330.9166666666667,1571.5833333333333,3648.5416666666665,659.8333333333334,666.5833333333334,False,2020,1,11
2020-01-12,7946.625,1319.125,1676.0833333333333,3655.5,629.2916666666666,666.625,False,2020,1,12
2020-01-13,8123.0,1162.625,456.4166666666667,5213.333333333333,624.2916666666666,666.3333333333334,False,2020,1,13
2020-01-14,7592.916666666667,1008.3333333333334,321.6666666666667,5033.166666666667,598.4583333333334,631.2916666666666,False,2020,1,14
2020-01-15,7735.0,1239.8333333333333,297.625,4947.541666666667,621.25,628.75,False,2020,1,15
2020-01-16,8705.416666666666,1322.5416666666667,1766.125,4320.875,635.125,660.75,False,2020,1,16
2020-01-17,8660.041666666666,1444.25,1430.5,4476.0,643.0,666.2916666666666,False,2020,1,17
2020-01-18,9085.791666666666,825.375,2952.9166666666665,4005.0833333333335,637.4166666666666,665.0,False,2020,1,18
2020-01-19,7761.708333333333,1203.1666666666667,2452.4583333333335,2808.1666666666665,630.9583333333334,666.9583333333334,False,2020,1,19
2020-01-20,10438.791666666666,1034.375,4230.416666666667,3931.1666666666665,585.375,657.4583333333334,False,2020,1,20
2020-01-21,10060.125,1343.9166666666667,3149.25,4317.958333333333,598.5416666666666,650.4583333333334,False,2020,1,21
2020-01-22,9062.583333333334,1594.4166666666667,1341.7916666666667,4872.5,599.9583333333334,653.9166666666666,False,2020,1,22
2020-01-23,9074.083333333334,1584.8333333333333,1373.2916666666667,4856.291666666667,607.875,651.7916666666666,False,2020,1,23
2020-01-24,8892.166666666666,1151.1666666666667,1739.0416666666667,4739.125,608.25,654.5833333333334,False,2020,1,24
2020-01-25,7115.708333333333,830.1666666666666,1691.7916666666667,3345.8333333333335,597.0833333333334,650.8333333333334,False,2020,1,25
2020-01-26,5833.5,848.375,750.375,2959.0416666666665,615.1666666666666,660.5416666666666,False,2020,1,26
2020-01-27,9050.208333333334,1547.3333333333333,2050.5,4173.708333333333,616.2916666666666,662.375,False,2020,1,27
2020-01-28,11730.791666666666,898.9583333333334,5687.875,3837.5833333333335,646.3333333333334,660.0416666666666,False,2020,1,28
2020-01-29,11847.041666666666,1613.6666666666667,5070.625,3843.6666666666665,658.7916666666666,660.2916666666666,False,2020,1,29
2020-01-30,8773.833333333334,1763.7916666666667,1935.125,3763.0,655.5833333333334,656.3333333333334,False,2020,1,30
2020-01-31,8829.083333333334,1072.7083333333333,2724.7083333333335,3732.2916666666665,643.25,656.125,False,2020,1,31
2020-02-01,6627.375,932.5416666666666,1530.8333333333333,2877.9166666666665,626.2083333333334,659.875,False,2020,2,1
2020-02-02,8285.666666666666,1183.625,3220.7916666666665,2600.0833333333335,622.1666666666666,659.0,False,2020,2,2
2020-02-03,10130.708333333334,1234.4583333333333,4186.208333333333,3445.75,609.0833333333334,655.2083333333334,False,2020,2,3
2020-02-04,13033.916666666666,1548.9166666666667,6081.708333333333,4131.541666666667,611.125,660.625,False,2020,2,4
2020-02-05,13748.666666666666,1866.125,6448.541666666667,4171.375,585.9166666666666,676.7083333333334,False,2020,2,5
2020-02-06,13158.041666666666,2039.25,5642.833333333333,4216.291666666667,577.7083333333334,681.9583333333334,False,2020,2,6
2020-02-07,10205.333333333334,2291.7083333333335,2191.1666666666665,4434.041666666667,619.125,669.2916666666666,False,2020,2,7
2020-02-08,7006.041666666667,2094.375,442.5833333333333,3194.25,609.2916666666666,665.5416666666666,False,2020,2,8
2020-02-09,7406.958333333333,1700.6666666666667,1672.125,2737.4583333333335,634.0416666666666,662.6666666666666,False,2020,2,9
2020-02-10,11777.583333333334,1102.5833333333333,5526.0,3901.4166666666665,602.3333333333334,645.25,False,2020,2,10
2020-02-11,12842.833333333334,1980.1666666666667,5787.833333333333,3818.5416666666665,606.875,649.4166666666666,False,2020,2,11
2020-02-12,9965.166666666666,2175.0,2965.125,3555.25,607.1666666666666,662.625,False,2020,2,12
2020-02-13,8559.5,1811.125,1993.5,3439.4166666666665,642.5416666666666,672.9166666666666,False,2020,2,13
2020-02-14,12066.541666666666,1848.9166666666667,5145.75,3759.6666666666665,638.0,674.2083333333334,False,2020,2,14
2020-02-15,10021.541666666666,2388.5833333333335,3204.5416666666665,3124.2916666666665,630.2916666666666,673.8333333333334,False,2020,2,15
2020-02-16,6306.083333333333,2060.5833333333335,329.5833333333333,2620.4166666666665,623.9166666666666,671.5833333333334,False,2020,2,16
2020-02-17,8147.75,1862.5833333333333,1341.4166666666667,3694.875,606.4166666666666,642.4583333333334,False,2020,2,17
2020-02-18,8605.583333333334,1700.7916666666667,2202.0416666666665,3463.5416666666665,604.75,634.4583333333334,False,2020,2,18
2020-02-19,9431.541666666666,1771.625,2773.875,3646.1666666666665,602.0833333333334,637.7916666666666,False,2020,2,19
2020-02-20,11645.041666666666,2388.4583333333335,4386.125,3618.5833333333335,609.6666666666666,642.2083333333334,False,2020,2,20
2020-02-21,8909.875,2451.5833333333335,1635.5833333333333,3571.125,609.7916666666666,641.7916666666666,False,2020,2,21
2020-02-22,9377.666666666666,2486.4166666666665,2676.0416666666665,2948.7083333333335,626.0416666666666,640.4583333333334,False,2020,2,22
2020-02-23,8388.375,1955.4166666666667,2911.4583333333335,2228.9583333333335,623.6666666666666,668.875,False,2020,2,23
2020-02-24,10174.833333333334,2344.5,3089.625,3433.375,630.9166666666666,676.4166666666666,False,2020,2,24
2020-02-25,10797.708333333334,1750.875,4316.291666666667,3421.9166666666665,634.5833333333334,674.0416666666666,False,2020,2,25
2020-02-26,12668.666666666666,1832.0833333333333,5985.708333333333,3549.7083333333335,627.2083333333334,673.9583333333334,False,2020,2,26
2020-02-27,12004.458333333334,2326.2916666666665,4572.333333333333,3811.7083333333335,620.375,673.75,False,2020,2,27
2020-02-28,12258.375,2446.7916666666665,5097.208333333333,3419.7916666666665,615.1666666666666,679.4166666666666,False,2020,2,28
2020-02-29,7893.25,1866.25,2225.5833333333335,2495.5416666666665,627.6666666666666,678.2083333333334,False,2020,2,29
2020-03-01,9245.041666666666,954.9166666666666,4612.625,2381.2083333333335,625.1666666666666,671.125,False,2020,3,1
2020-03-02,11439.25,991.4583333333334,5318.125,3848.4583333333335,613.625,667.5833333333334,False,2020,3,2
2020-03-03,12686.125,1640.7083333333333,5560.125,4227.666666666667,583.9583333333334,673.6666666666666,False,2020,3,3
2020-03-04,9640.916666666666,2157.5,1957.5,4255.416666666667,594.4166666666666,676.0833333333334,False,2020,3,4
2020-03-05,10194.416666666666,1873.9583333333333,2481.3333333333335,4588.083333333333,575.0416666666666,676.0,False,2020,3,5
2020-03-06,11794.583333333334,1837.2083333333333,4897.041666666667,3805.375,581.0,673.9583333333334,False,2020,3,6
