date,total_res_mw,solar_mw,wind_mw,hydro_mw,biomass_mw,geothermal_mw,is_outlier,year,month,day
2016-01-01,3701.125,888.9166666666666,170.41666666666666,1705.2083333333333,232.29166666666666,704.2916666666666,False,2016,1,1
2016-01-02,4821.375,346.9166666666667,1920.9583333333333,1608.1666666666667,254.95833333333334,690.375,False,2016,1,2
2016-01-03,7100.0,739.375,3837.5416666666665,1578.2083333333333,254.66666666666666,690.2083333333334,False,2016,1,3
2016-01-04,7785.25,317.2083333333333,4202.416666666667,2308.1666666666665,262.3333333333333,695.125,False,2016,1,4
2016-01-05,7087.375,367.4583333333333,2829.7083333333335,2938.75,257.1666666666667,694.2916666666666,False,2016,1,5
2016-01-06,7603.083333333333,605.0833333333334,3709.5833333333335,2317.4583333333335,275.375,695.5833333333334,False,2016,1,6
2016-01-07,8777.083333333334,1072.4166666666667,3769.8333333333335,2963.5,275.7083333333333,695.625,False,2016,1,7
2016-01-08,7970.5,692.0,3367.2083333333335,2950.125,272.0416666666667,689.125,False,2016,1,8
2016-01-09,7202.875,732.0,3302.5416666666665,2224.9583333333335,258.5833333333333,684.7916666666666,False,2016,1,9
2016-01-10,8229.333333333334,1016.7083333333334,4256.541666666667,2006.5416666666667,261.7916666666667,687.75,False,2016,1,10
2016-01-11,9607.666666666666,660.8333333333334,4767.583333333333,3264.75,245.58333333333334,668.9166666666666,False,2016,1,11
2016-01-12,10916.208333333334,1528.125,5036.375,3433.7083333333335,246.41666666666666,671.5833333333334,False,2016,1,12
2016-01-13,9580.5,1666.1666666666667,3896.375,3082.2916666666665,261.75,673.9166666666666,False,2016,1,13
2016-01-14,7936.166666666667,731.7916666666666,2940.75,3299.2916666666665,299.875,664.4583333333334,False,2016,1,14
2016-01-15,8968.833333333334,1138.8333333333333,3508.2083333333335,3375.3333333333335,294.25,652.2083333333334,False,2016,1,15
2016-01-16,8333.666666666666,1085.4166666666667,3596.25,2660.5,297.5833333333333,693.9166666666666,False,2016,1,16
2016-01-17,9182.583333333334,1505.3333333333333,4605.5,2080.4166666666665,296.8333333333333,694.5,False,2016,1,17
2016-01-18,8873.958333333334,1566.25,3317.75,3028.7916666666665,276.2083333333333,684.9583333333334,False,2016,1,18
2016-01-19,6861.25,1285.625,1322.7916666666667,3282.1666666666665,297.4166666666667,673.25,False,2016,1,19
2016-01-20,6780.833333333333,1536.9583333333333,863.4166666666666,3415.5833333333335,297.5,667.375,False,2016,1,20
2016-01-21,5998.375,1241.9583333333333,568.0416666666666,3236.3333333333335,288.3333333333333,663.7083333333334,False,2016,1,21
2016-01-22,5930.333333333333,1229.0,667.125,3104.625,289.7916666666667,639.7916666666666,False,2016,1,22
2016-01-23,5625.166666666667,1284.5416666666667,855.2083333333334,2524.6666666666665,287.875,672.875,False,2016,1,23
2016-01-24,6184.416666666667,1511.4166666666667,1823.25,1878.5833333333333,299.8333333333333,671.3333333333334,False,2016,1,24
2016-01-25,6683.875,1699.9166666666667,1132.5,2891.4583333333335,292.0416666666667,667.9583333333334,False,2016,1,25
2016-01-26,6774.083333333333,1566.625,1296.375,2968.875,272.1666666666667,670.0416666666666,False,2016,1,26
2016-01-27,6180.5,1313.4583333333333,691.875,3224.0416666666665,281.0,670.125,False,2016,1,27
2016-01-28,5459.666666666667,1114.2083333333333,449.375,2937.4583333333335,291.875,666.75,False,2016,1,28
2016-01-29,5577.208333333333,1218.4166666666667,482.75,2897.7083333333335,293.9583333333333,684.375,False,2016,1,29
2016-01-30,5542.958333333333,828.0,1612.6666666666667,2150.0,264.7083333333333,687.5833333333334,False,2016,1,30
2016-01-31,8165.625,1077.2916666666667,4645.833333333333,1523.7916666666667,243.04166666666666,675.6666666666666,False,2016,1,31
2016-02-01,7022.375,1461.3333333333333,1952.5833333333333,2727.625,210.125,670.7083333333334,False,2016,2,1
2016-02-02,6877.666666666667,1093.0,1943.7083333333333,2929.5833333333335,245.375,666.0,False,2016,2,2
2016-02-03,8656.041666666666,833.5833333333334,4033.75,2859.625,255.5,673.5833333333334,False,2016,2,3
2016-02-04,10376.0,1776.375,4997.708333333333,2662.5416666666665,257.2916666666667,682.0833333333334,False,2016,2,4
2016-02-05,9080.375,2147.0416666666665,3182.5833333333335,2813.375,247.95833333333334,689.4166666666666,False,2016,2,5
2016-02-06,6126.5,1816.3333333333333,1015.7916666666666,2363.1666666666665,240.70833333333334,690.5,False,2016,2,6
2016-02-07,6811.416666666667,663.2916666666666,3182.0833333333335,2035.0416666666667,253.625,677.375,False,2016,2,7
2016-02-08,7961.708333333333,998.75,2671.5416666666665,3370.75,250.29166666666666,670.375,False,2016,2,8
2016-02-09,9490.625,1073.3333333333333,4396.666666666667,3093.875,255.16666666666666,671.5833333333334,False,2016,2,9
2016-02-10,11148.458333333334,1626.625,5363.708333333333,3211.625,275.2916666666667,671.2083333333334,False,2016,2,10
2016-02-11,8658.333333333334,1662.5833333333333,2572.6666666666665,3472.75,274.2083333333333,676.125,False,2016,2,11
2016-02-12,8383.333333333334,934.9166666666666,3011.1666666666665,3498.0,269.4583333333333,669.7916666666666,False,2016,2,12
2016-02-13,10291.916666666666,1575.8333333333333,4968.25,2807.7083333333335,278.375,661.75,False,2016,2,13
2016-02-14,8492.25,620.0,4187.041666666667,2743.3333333333335,273.2083333333333,668.6666666666666,False,2016,2,14
2016-02-15,9302.416666666666,1131.125,3165.4166666666665,4061.0416666666665,277.8333333333333,667.0,False,2016,2,15
2016-02-16,7681.125,879.875,1883.5,4036.7916666666665,244.20833333333334,636.75,False,2016,2,16
2016-02-17,7790.833333333333,1046.5833333333333,1847.625,3974.0,251.58333333333334,671.0416666666666,False,2016,2,17
2016-02-18,8744.5,1340.1666666666667,2397.0416666666665,4041.0416666666665,291.3333333333333,674.9166666666666,False,2016,2,18
2016-02-19,10223.333333333334,2190.5416666666665,3456.7916666666665,3592.0833333333335,297.7083333333333,686.2083333333334,False,2016,2,19
