date,total_res_mw,solar_mw,wind_mw,hydro_mw,biomass_mw,geothermal_mw,is_outlier,year,month,day
2023-01-01,4778.0,1189.9166666666667,247.83333333333334,2029.4583333333333,688.9583333333334,621.8333333333334,False,2023,1,1
2023-01-02,5234.958333333333,869.0416666666666,785.3333333333334,2307.25,657.2083333333334,616.125,False,2023,1,2
2023-01-03,4910.041666666667,739.0,475.9166666666667,2472.2916666666665,604.9583333333334,617.875,False,2023,1,3
2023-01-04,5970.583333333333,1026.625,734.0416666666666,2989.125,606.9583333333334,613.8333333333334,False,2023,1,4
2023-01-05,6342.583333333333,1147.2916666666667,1508.375,2500.0416666666665,567.625,619.25,False,2023,1,5
2023-01-06,4700.625,855.625,601.2916666666666,2044.0833333333333,574.0833333333334,625.5416666666666,False,2023,1,6
2023-01-07,4325.083333333333,847.625,363.25,1914.0416666666667,575.125,625.0416666666666,False,2023,1,7
2023-01-08,6916.208333333333,962.9583333333334,2923.8333333333335,1847.5,563.5833333333334,618.3333333333334,False,2023,1,8
2023-01-09,11382.875,492.4166666666667,7117.666666666667,2588.25,575.875,608.6666666666666,False,2023,1,9
2023-01-10,12211.791666666666,1414.1666666666667,6680.833333333333,2902.9583333333335,590.9583333333334,622.875,False,2023,1,10
2023-01-11,10075.25,1403.5416666666667,4637.125,2829.8333333333335,585.25,619.5,False,2023,1,11
2023-01-12,8086.166666666667,1298.3333333333333,2855.5833333333335,2701.8333333333335,611.4583333333334,618.9583333333334,False,2023,1,12
2023-01-13,7151.208333333333,966.5833333333334,2262.1666666666665,2762.375,602.4166666666666,557.6666666666666,False,2023,1,13
2023-01-14,7626.958333333333,1509.1666666666667,2669.5416666666665,2213.0,616.4166666666666,618.8333333333334,False,2023,1,14
2023-01-15,7583.291666666667,1028.2916666666667,3515.5,1795.7916666666667,626.4583333333334,617.25,False,2023,1,15
2023-01-16,10779.5,631.125,6136.791666666667,2766.25,626.75,618.5833333333334,False,2023,1,16
2023-01-17,11324.625,396.25,6857.458333333333,2844.0,609.9166666666666,617.0,False,2023,1,17
