date,demand_mw,is_outlier,year,month,day
2015-02-25,37047.583333333336,False,2015,2,25
2015-02-26,36591.125,False,2015,2,26
2015-02-27,36083.708333333336,False,2015,2,27
2015-02-28,30219.458333333332,False,2015,2,28
2015-03-01,26252.291666666668,False,2015,3,1
2015-03-02,34652.375,False,2015,3,2
2015-03-03,35487.916666666664,False,2015,3,3
2015-03-04,36132.875,False,2015,3,4
2015-03-05,36255.166666666664,False,2015,3,5
2015-03-06,36181.791666666664,False,2015,3,6
2015-03-07,30197.208333333332,False,2015,3,7
2015-03-08,26393.5,False,2015,3,8
2015-03-09,34351.875,False,2015,3,9
2015-03-10,35561.666666666664,False,2015,3,10
2015-03-11,35678.208333333336,False,2015,3,11
2015-03-12,36089.791666666664,False,2015,3,12
2015-03-13,35046.125,False,2015,3,13
2015-03-14,29755.458333333332,False,2015,3,14
2015-03-15,26092.208333333332,False,2015,3,15
2015-03-16,34923.291666666664,False,2015,3,16
2015-03-17,35960.916666666664,False,2015,3,17
2015-03-18,35700.541666666664,False,2015,3,18
2015-03-19,35029.541666666664,False,2015,3,19
2015-03-20,34633.083333333336,False,2015,3,20
2015-03-21,29686.541666666668,False,2015,3,21
2015-03-22,26074.125,False,2015,3,22
2015-03-23,33005.083333333336,False,2015,3,23
2015-03-24,34920.458333333336,False,2015,3,24
2015-03-25,35764.375,False,2015,3,25
2015-03-26,35240.083333333336,False,2015,3,26
2015-03-27,34151.25,False,2015,3,27
2015-03-28,28428.416666666668,False,2015,3,28
2015-03-29,24390.75,False,2015,3,29
2015-03-30,32334.75,False,2015,3,30
2015-03-31,33975.875,False,2015,3,31
2015-04-01,33959.458333333336,False,2015,4,1
2015-04-02,33624.916666666664,False,2015,4,2
2015-04-03,32126.541666666668,False,2015,4,3
2015-04-04,26288.041666666668,False,2015,4,4
2015-04-05,21982.875,False,2015,4,5
2015-04-06,22149.875,False,2015,4,6
2015-04-07,32417.041666666668,False,2015,4,7
2015-04-08,34520.875,False,2015,4,8
2015-04-09,34324.708333333336,False,2015,4,9
2015-04-10,33531.333333333336,False,2015,4,10
2015-04-11,27886.333333333332,False,2015,4,11
2015-04-12,23876.416666666668,False,2015,4,12
2015-04-13,31225.833333333332,False,2015,4,13
2015-04-14,32948.625,False,2015,4,14
2015-04-15,32985.541666666664,False,2015,4,15
2015-04-16,33646.25,False,2015,4,16
2015-04-17,33248.25,False,2015,4,17
2015-04-18,27666.125,False,2015,4,18
2015-04-19,23918.375,False,2015,4,19
2015-04-20,31074.5,False,2015,4,20
2015-04-21,32478.916666666668,False,2015,4,21
2015-04-22,32926.708333333336,False,2015,4,22
2015-04-23,32915.708333333336,False,2015,4,23
2015-04-24,32459.75,False,2015,4,24
2015-04-25,24730.916666666668,False,2015,4,25
2015-04-26,23263.375,False,2015,4,26
2015-04-27,32113.291666666668,False,2015,4,27
2015-04-28,33133.875,False,2015,4,28
2015-04-29,33129.041666666664,False,2015,4,29
2015-04-30,32339.333333333332,False,2015,4,30
2015-05-01,23463.875,False,2015,5,1
2015-05-02,24524.416666666668,False,2015,5,2
2015-05-03,23249.833333333332,False,2015,5,3
2015-05-04,31589.375,False,2015,5,4
2015-05-05,33693.708333333336,False,2015,5,5
2015-05-06,33896.666666666664,False,2015,5,6
2015-05-07,33715.416666666664,False,2015,5,7
2015-05-08,33857.0,False,2015,5,8
2015-05-09,28268.041666666668,False,2015,5,9
2015-05-10,24338.791666666668,False,2015,5,10
2015-05-11,31895.708333333332,False,2015,5,11
2015-05-12,33743.666666666664,False,2015,5,12
2015-05-13,34328.666666666664,False,2015,5,13
2015-05-14,34423.958333333336,False,2015,5,14
2015-05-15,34465.0,False,2015,5,15
2015-05-16,28039.291666666668,False,2015,5,16
2015-05-17,24716.541666666668,False,2015,5,17
2015-05-18,32393.333333333332,False,2015,5,18
2015-05-19,34547.541666666664,False,2015,5,19
2015-05-20,34675.208333333336,False,2015,5,20
2015-05-21,33780.333333333336,False,2015,5,21
2015-05-22,33236.625,False,2015,5,22
2015-05-23,27850.916666666668,False,2015,5,23
2015-05-24,23739.416666666668,False,2015,5,24
2015-05-25,31516.666666666668,False,2015,5,25
2015-05-26,33231.416666666664,False,2015,5,26
2015-05-27,33169.125,False,2015,5,27
2015-05-28,33092.25,False,2015,5,28
2015-05-29,32533.666666666668,False,2015,5,29
2015-05-30,27056.916666666668,False,2015,5,30
2015-05-31,24456.666666666668,False,2015,5,31
2015-06-01,27138.125,False,2015,6,1
2015-06-02,24413.75,False,2015,6,2
2015-06-03,33115.666666666664,False,2015,6,3
2015-06-04,35737.333333333336,False,2015,6,4
2015-06-05,36756.166666666664,False,2015,6,5
2015-06-06,31754.625,False,2015,6,6
2015-06-07,27507.458333333332,False,2015,6,7
2015-06-08,36387.0,False,2015,6,8
2015-06-09,36825.041666666664,False,2015,6,9
2015-06-10,37097.916666666664,False,2015,6,10
2015-06-11,37387.583333333336,False,2015,6,11
2015-06-12,37327.458333333336,False,2015,6,12
2015-06-13,31302.625,False,2015,6,13
2015-06-14,27065.041666666668,False,2015,6,14
2015-06-15,35096.958333333336,False,2015,6,15
2015-06-16,36833.541666666664,False,2015,6,16
2015-06-17,36590.125,False,2015,6,17
2015-06-18,36205.583333333336,False,2015,6,18
2015-06-19,36265.0,False,2015,6,19
2015-06-20,29578.791666666668,False,2015,6,20
2015-06-21,25335.041666666668,False,2015,6,21
2015-06-22,33624.416666666664,False,2015,6,22
2015-06-23,36076.875,False,2015,6,23
2015-06-24,35455.25,False,2015,6,24
2015-06-25,35554.125,False,2015,6,25
2015-06-26,35694.125,False,2015,6,26
2015-06-27,30117.166666666668,False,2015,6,27
2015-06-28,26339.541666666668,False,2015,6,28
2015-06-29,34744.291666666664,False,2015,6,29
2015-06-30,37117.041666666664,False,2015,6,30
2015-07-01,38334.291666666664,False,2015,7,1
2015-07-02,39336.541666666664,False,2015,7,2
2015-07-03,40175.166666666664,False,2015,7,3
2015-07-04,33945.208333333336,False,2015,7,4
2015-07-05,30454.708333333332,False,2015,7,5
2015-07-06,40774.0,False,2015,7,6
2015-07-07,43805.208333333336,False,2015,7,7
2015-07-08,43990.0,False,2015,7,8
2015-07-09,41632.833333333336,False,2015,7,9
2015-07-10,40199.666666666664,False,2015,7,10
2015-07-11,33764.75,False,2015,7,11
2015-07-12,29946.416666666668,False,2015,7,12
2015-07-13,39965.291666666664,False,2015,7,13
2015-07-14,42383.916666666664,False,2015,7,14
2015-07-15,43926.125,False,2015,7,15
2015-07-16,44578.75,False,2015,7,16
2015-07-17,44352.916666666664,False,2015,7,17
2015-07-18,37489.708333333336,False,2015,7,18
2015-07-19,33238.166666666664,False,2015,7,19
2015-07-20,43273.125,False,2015,7,20
2015-07-21,45807.75,False,2015,7,21
2015-07-22,46431.541666666664,False,2015,7,22
2015-07-23,45477.208333333336,False,2015,7,23
2015-07-24,43646.583333333336,False,2015,7,24
2015-07-25,35845.333333333336,False,2015,7,25
2015-07-26,30303.833333333332,False,2015,7,26
2015-07-27,39646.375,False,2015,7,27
2015-07-28,41242.333333333336,False,2015,7,28
2015-07-29,41051.291666666664,False,2015,7,29
2015-07-30,40361.541666666664,False,2015,7,30
2015-07-31,38924.75,False,2015,7,31
2015-08-01,32273.708333333332,False,2015,8,1
2015-08-02,28257.916666666668,False,2015,8,2
2015-08-03,35558.791666666664,False,2015,8,3
2015-08-04,37194.291666666664,False,2015,8,4
2015-08-05,38024.125,False,2015,8,5
2015-08-06,38316.291666666664,False,2015,8,6
2015-08-07,37451.916666666664,False,2015,8,7
2015-08-08,32476.625,False,2015,8,8
2015-08-09,28581.5,False,2015,8,9
2015-08-10,29941.291666666668,False,2015,8,10
2015-08-11,29714.375,False,2015,8,11
2015-08-12,30398.083333333332,False,2015,8,12
2015-08-13,30774.125,False,2015,8,13
2015-08-14,29767.291666666668,False,2015,8,14
2015-08-15,24759.125,False,2015,8,15
2015-08-16,23149.541666666668,False,2015,8,16
2015-08-17,26338.208333333332,False,2015,8,17
2015-08-18,27045.041666666668,False,2015,8,18
2015-08-19,27398.75,False,2015,8,19
2015-08-20,27427.75,False,2015,8,20
2015-08-21,27882.583333333332,False,2015,8,21
2015-08-22,26022.583333333332,False,2015,8,22
2015-08-23,24347.041666666668,False,2015,8,23
2015-08-24,30921.875,False,2015,8,24
2015-08-25,32841.708333333336,False,2015,8,25
2015-08-26,33414.625,False,2015,8,26
2015-08-27,34479.958333333336,False,2015,8,27
2015-08-28,34745.625,False,2015,8,28
2015-08-29,30898.208333333332,False,2015,8,29
2015-08-30,28041.083333333332,False,2015,8,30
2015-08-31,36650.5,False,2015,8,31
2015-09-01,38399.708333333336,False,2015,9,1
2015-09-02,38806.583333333336,False,2015,9,2
2015-09-03,38186.208333333336,False,2015,9,3
2015-09-04,37967.541666666664,False,2015,9,4
2015-09-05,31479.916666666668,False,2015,9,5
2015-09-06,26427.666666666668,False,2015,9,6
2015-09-07,33890.958333333336,False,2015,9,7
2015-09-08,35127.0,False,2015,9,8
2015-09-09,35298.083333333336,False,2015,9,9
2015-09-10,35171.375,False,2015,9,10
2015-09-11,35015.833333333336,False,2015,9,11
2015-09-12,29337.291666666668,False,2015,9,12
2015-09-13,25686.416666666668,False,2015,9,13
2015-09-14,33963.041666666664,False,2015,9,14
2015-09-15,36298.291666666664,False,2015,9,15
2015-09-16,37160.291666666664,False,2015,9,16
2015-09-17,37834.0,False,2015,9,17
2015-09-18,36414.75,False,2015,9,18
2015-09-19,29274.125,False,2015,9,19
2015-09-20,24601.25,False,2015,9,20
2015-09-21,32658.208333333332,False,2015,9,21
2015-09-22,34313.958333333336,False,2015,9,22
2015-09-23,34663.125,False,2015,9,23
2015-09-24,33775.416666666664,False,2015,9,24
2015-09-25,33079.958333333336,False,2015,9,25
2015-09-26,28160.458333333332,False,2015,9,26
2015-09-27,24537.375,False,2015,9,27
2015-09-28,31972.875,False,2015,9,28
2015-09-29,33233.791666666664,False,2015,9,29
2015-09-30,33580.75,False,2015,9,30
2015-10-01,33657.75,False,2015,10,1
2015-10-02,33684.333333333336,False,2015,10,2
2015-10-03,28192.166666666668,False,2015,10,3
2015-10-04,24299.583333333332,False,2015,10,4
2015-10-05,31537.166666666668,False,2015,10,5
2015-10-06,33689.25,False,2015,10,6
2015-10-07,35018.125,False,2015,10,7
2015-10-08,34512.208333333336,False,2015,10,8
2015-10-09,34151.083333333336,False,2015,10,9
2015-10-10,28546.041666666668,False,2015,10,10
2015-10-11,24353.125,False,2015,10,11
2015-10-12,32351.916666666668,False,2015,10,12
2015-10-13,34590.708333333336,False,2015,10,13
2015-10-14,34802.083333333336,False,2015,10,14
2015-10-15,34417.25,False,2015,10,15
2015-10-16,33792.708333333336,False,2015,10,16
2015-10-17,28254.333333333332,False,2015,10,17
2015-10-18,24618.5,False,2015,10,18
2015-10-19,32507.291666666668,False,2015,10,19
2015-10-20,34121.75,False,2015,10,20
2015-10-21,34167.583333333336,False,2015,10,21
2015-10-22,34178.875,False,2015,10,22
2015-10-23,33776.208333333336,False,2015,10,23
2015-10-24,27894.0,False,2015,10,24
2015-10-25,25320.75,False,2015,10,25
2015-10-26,32655.75,False,2015,10,26
2015-10-27,34504.583333333336,False,2015,10,27
2015-10-28,35127.208333333336,False,2015,10,28
2015-10-29,34594.708333333336,False,2015,10,29
2015-10-30,33194.041666666664,False,2015,10,30
2015-10-31,28166.291666666668,False,2015,10,31
2015-11-01,24185.0,False,2015,11,1
2015-11-02,32248.5,False,2015,11,2
2015-11-03,34473.791666666664,False,2015,11,3
2015-11-04,34771.5,False,2015,11,4
2015-11-05,34744.166666666664,False,2015,11,5
2015-11-06,34229.166666666664,False,2015,11,6
2015-11-07,28278.416666666668,False,2015,11,7
2015-11-08,24504.333333333332,False,2015,11,8
2015-11-09,32849.0,False,2015,11,9
2015-11-10,34687.625,False,2015,11,10
2015-11-11,34795.875,False,2015,11,11
2015-11-12,34859.541666666664,False,2015,11,12
2015-11-13,34389.291666666664,False,2015,11,13
2015-11-14,28764.041666666668,False,2015,11,14
2015-11-15,25027.416666666668,False,2015,11,15
2015-11-16,33684.25,False,2015,11,16
2015-11-17,35645.25,False,2015,11,17
2015-11-18,35892.791666666664,False,2015,11,18
2015-11-19,35959.416666666664,False,2015,11,19
2015-11-20,35532.666666666664,False,2015,11,20
2015-11-21,29911.625,False,2015,11,21
2015-11-22,25814.666666666668,False,2015,11,22
2015-11-23,35203.5,False,2015,11,23
2015-11-24,36738.208333333336,False,2015,11,24
2015-11-25,37684.0,False,2015,11,25
2015-11-26,37713.416666666664,False,2015,11,26
2015-11-27,37001.708333333336,False,2015,11,27
2015-11-28,30929.25,False,2015,11,28
2015-11-29,26853.125,False,2015,11,29
2015-11-30,35561.458333333336,False,2015,11,30
2015-12-01,36471.25,False,2015,12,1
2015-12-02,37097.208333333336,False,2015,12,2
2015-12-03,37563.875,False,2015,12,3
2015-12-04,37418.375,False,2015,12,4
2015-12-05,30750.375,False,2015,12,5
2015-12-06,27172.625,False,2015,12,6
2015-12-07,30471.875,False,2015,12,7
2015-12-08,26958.208333333332,False,2015,12,8
2015-12-09,36316.541666666664,False,2015,12,9
2015-12-10,37757.875,False,2015,12,10
2015-12-11,37401.375,False,2015,12,11
2015-12-12,31043.708333333332,False,2015,12,12
2015-12-13,27262.125,False,2015,12,13
2015-12-14,36368.541666666664,False,2015,12,14
2015-12-15,38234.958333333336,False,2015,12,15
2015-12-16,37714.041666666664,False,2015,12,16
2015-12-17,37432.416666666664,False,2015,12,17
2015-12-18,36936.958333333336,False,2015,12,18
2015-12-19,30624.541666666668,False,2015,12,19
2015-12-20,27174.0,False,2015,12,20
2015-12-21,34735.625,False,2015,12,21
2015-12-22,34456.541666666664,False,2015,12,22
2015-12-23,33466.625,False,2015,12,23
2015-12-24,27239.833333333332,False,2015,12,24
2015-12-25,22591.416666666668,False,2015,12,25
2015-12-26,22957.708333333332,False,2015,12,26
2015-12-27,24332.583333333332,False,2015,12,27
2015-12-28,29617.666666666668,False,2015,12,28
2015-12-29,30039.833333333332,False,2015,12,29
2015-12-30,29331.875,False,2015,12,30
2015-12-31,27275.916666666668,False,2015,12,31
