date,demand_mw,is_outlier,year,month,day
2022-01-01,22784.791666666668,False,2022,1,1
2022-01-02,23791.791666666668,False,2022,1,2
2022-01-03,30114.291666666668,False,2022,1,3
2022-01-04,31636.125,False,2022,1,4
2022-01-05,31089.166666666668,False,2022,1,5
2022-01-06,26576.083333333332,False,2022,1,6
2022-01-07,30605.208333333332,False,2022,1,7
2022-01-08,28932.083333333332,False,2022,1,8
2022-01-09,27648.541666666668,False,2022,1,9
2022-01-10,36726.625,False,2022,1,10
2022-01-11,38363.833333333336,False,2022,1,11
2022-01-12,38693.416666666664,False,2022,1,12
2022-01-13,38312.125,False,2022,1,13
2022-01-14,37993.5,False,2022,1,14
2022-01-15,31326.833333333332,False,2022,1,15
2022-01-16,27711.625,False,2022,1,16
2022-01-17,36286.625,False,2022,1,17
2022-01-18,37985.25,False,2022,1,18
2022-01-19,38377.625,False,2022,1,19
2022-01-20,38694.75,False,2022,1,20
2022-01-21,38699.541666666664,False,2022,1,21
2022-01-22,32419.333333333332,False,2022,1,22
2022-01-23,28615.125,False,2022,1,23
2022-01-24,37742.833333333336,False,2022,1,24
2022-01-25,39283.416666666664,False,2022,1,25
2022-01-26,39338.833333333336,False,2022,1,26
2022-01-27,39032.458333333336,False,2022,1,27
2022-01-28,38233.25,False,2022,1,28
2022-01-29,32227.5,False,2022,1,29
2022-01-30,27960.916666666668,False,2022,1,30
2022-01-31,36680.291666666664,False,2022,1,31
2022-02-01,37937.416666666664,False,2022,2,1
2022-02-02,37652.041666666664,False,2022,2,2
2022-02-03,37393.958333333336,False,2022,2,3
2022-02-04,37369.375,False,2022,2,4
2022-02-05,31180.833333333332,False,2022,2,5
2022-02-06,27608.666666666668,False,2022,2,6
2022-02-07,35727.75,False,2022,2,7
2022-02-08,37223.666666666664,False,2022,2,8
2022-02-09,37466.958333333336,False,2022,2,9
2022-02-10,37417.875,False,2022,2,10
2022-02-11,36918.291666666664,False,2022,2,11
2022-02-12,31040.708333333332,False,2022,2,12
2022-02-13,27145.333333333332,False,2022,2,13
2022-02-14,36318.0,False,2022,2,14
2022-02-15,37956.125,False,2022,2,15
2022-02-16,37486.833333333336,False,2022,2,16
2022-02-17,36967.916666666664,False,2022,2,17
2022-02-18,36673.416666666664,False,2022,2,18
2022-02-19,30479.458333333332,False,2022,2,19
2022-02-20,26217.0,False,2022,2,20
2022-02-21,34503.625,False,2022,2,21
2022-02-22,36100.75,False,2022,2,22
2022-02-23,35988.75,False,2022,2,23
2022-02-24,35756.291666666664,False,2022,2,24
2022-02-25,35469.458333333336,False,2022,2,25
2022-02-26,30171.958333333332,False,2022,2,26
2022-02-27,26805.708333333332,False,2022,2,27
2022-02-28,34791.708333333336,False,2022,2,28
2022-03-01,37466.416666666664,False,2022,3,1
2022-03-02,37397.458333333336,False,2022,3,2
2022-03-03,36990.208333333336,False,2022,3,3
2022-03-04,36722.208333333336,False,2022,3,4
2022-03-05,31467.791666666668,False,2022,3,5
2022-03-06,27666.25,False,2022,3,6
2022-03-07,36067.0,False,2022,3,7
2022-03-08,37664.666666666664,False,2022,3,8
2022-03-09,36851.583333333336,False,2022,3,9
2022-03-10,35824.666666666664,False,2022,3,10
2022-03-11,35876.0,False,2022,3,11
2022-03-12,30224.791666666668,False,2022,3,12
2022-03-13,26631.083333333332,False,2022,3,13
2022-03-14,34146.833333333336,False,2022,3,14
2022-03-15,35861.416666666664,False,2022,3,15
2022-03-16,35264.833333333336,False,2022,3,16
2022-03-17,35341.166666666664,False,2022,3,17
2022-03-18,34755.666666666664,False,2022,3,18
2022-03-19,28976.708333333332,False,2022,3,19
2022-03-20,26004.458333333332,False,2022,3,20
2022-03-21,33553.75,False,2022,3,21
2022-03-22,34602.791666666664,False,2022,3,22
2022-03-23,34667.458333333336,False,2022,3,23
2022-03-24,34155.708333333336,False,2022,3,24
2022-03-25,33654.291666666664,False,2022,3,25
2022-03-26,28352.166666666668,False,2022,3,26
2022-03-27,25055.979166666668,False,2022,3,27
2022-03-28,32455.291666666668,False,2022,3,28
2022-03-29,34006.75,False,2022,3,29
2022-03-30,35297.958333333336,False,2022,3,30
2022-03-31,34644.375,False,2022,3,31
2022-04-01,34534.875,False,2022,4,1
2022-04-02,29893.708333333332,False,2022,4,2
2022-04-03,26209.916666666668,False,2022,4,3
2022-04-04,33534.166666666664,False,2022,4,4
2022-04-05,34456.416666666664,False,2022,4,5
2022-04-06,34226.416666666664,False,2022,4,6
2022-04-07,34108.166666666664,False,2022,4,7
2022-04-08,33460.0,False,2022,4,8
2022-04-09,28422.833333333332,False,2022,4,9
2022-04-10,25407.583333333332,False,2022,4,10
2022-04-11,32329.25,False,2022,4,11
2022-04-12,33815.708333333336,False,2022,4,12
2022-04-13,33600.75,False,2022,4,13
2022-04-14,33204.791666666664,False,2022,4,14
2022-04-15,31458.0,False,2022,4,15
2022-04-16,25930.208333333332,False,2022,4,16
2022-04-17,22087.75,False,2022,4,17
2022-04-18,22241.375,False,2022,4,18
2022-04-19,30785.875,False,2022,4,19
2022-04-20,33213.666666666664,False,2022,4,20
2022-04-21,34079.75,False,2022,4,21
2022-04-22,33676.75,False,2022,4,22
2022-04-23,28223.541666666668,False,2022,4,23
2022-04-24,24497.875,False,2022,4,24
2022-04-25,23842.875,False,2022,4,25
2022-04-26,31485.75,False,2022,4,26
2022-04-27,32575.791666666668,False,2022,4,27
2022-04-28,32642.041666666668,False,2022,4,28
2022-04-29,32407.208333333332,False,2022,4,29
2022-04-30,27209.958333333332,False,2022,4,30
2022-05-01,22168.166666666668,False,2022,5,1
2022-05-02,30516.083333333332,False,2022,5,2
2022-05-03,32759.5,False,2022,5,3
2022-05-04,32857.5,False,2022,5,4
2022-05-05,33395.375,False,2022,5,5
2022-05-06,33322.375,False,2022,5,6
2022-05-07,28009.5,False,2022,5,7
2022-05-08,24442.5,False,2022,5,8
2022-05-09,30991.458333333332,False,2022,5,9
2022-05-10,32327.125,False,2022,5,10
2022-05-11,32777.333333333336,False,2022,5,11
2022-05-12,32590.5,False,2022,5,12
2022-05-13,32686.5,False,2022,5,13
2022-05-14,27647.083333333332,False,2022,5,14
2022-05-15,24620.625,False,2022,5,15
2022-05-16,32096.625,False,2022,5,16
2022-05-17,33943.375,False,2022,5,17
2022-05-18,34371.416666666664,False,2022,5,18
2022-05-19,33599.208333333336,False,2022,5,19
2022-05-20,33495.708333333336,False,2022,5,20
2022-05-21,28769.083333333332,False,2022,5,21
2022-05-22,25856.5,False,2022,5,22
2022-05-23,33817.916666666664,False,2022,5,23
2022-05-24,35030.625,False,2022,5,24
2022-05-25,35177.916666666664,False,2022,5,25
2022-05-26,35495.458333333336,False,2022,5,26
2022-05-27,35681.083333333336,False,2022,5,27
2022-05-28,30570.416666666668,False,2022,5,28
2022-05-29,25916.75,False,2022,5,29
2022-05-30,32248.875,False,2022,5,30
2022-05-31,34104.333333333336,False,2022,5,31
2022-06-01,34082.708333333336,False,2022,6,1
2022-06-02,27167.583333333332,False,2022,6,2
2022-06-03,31259.75,False,2022,6,3
2022-06-04,28938.541666666668,False,2022,6,4
2022-06-05,27142.75,False,2022,6,5
2022-06-06,35499.125,False,2022,6,6
2022-06-07,37109.375,False,2022,6,7
2022-06-08,36551.0,False,2022,6,8
2022-06-09,35621.458333333336,False,2022,6,9
2022-06-10,34771.208333333336,False,2022,6,10
2022-06-11,29585.125,False,2022,6,11
2022-06-12,26749.541666666668,False,2022,6,12
2022-06-13,35421.541666666664,False,2022,6,13
2022-06-14,37542.791666666664,False,2022,6,14
2022-06-15,38467.916666666664,False,2022,6,15
2022-06-16,38931.5,False,2022,6,16
2022-06-17,39051.416666666664,False,2022,6,17
2022-06-18,32237.708333333332,False,2022,6,18
2022-06-19,28759.958333333332,False,2022,6,19
2022-06-20,37626.333333333336,False,2022,6,20
2022-06-21,40176.5,False,2022,6,21
2022-06-22,40056.416666666664,False,2022,6,22
2022-06-23,39850.291666666664,False,2022,6,23
2022-06-24,39015.833333333336,False,2022,6,24
2022-06-25,32668.083333333332,False,2022,6,25
2022-06-26,29916.583333333332,False,2022,6,26
2022-06-27,40054.75,False,2022,6,27
2022-06-28,41748.708333333336,False,2022,6,28
2022-06-29,40955.666666666664,False,2022,6,29
2022-06-30,41218.208333333336,False,2022,6,30
2022-07-01,40546.833333333336,False,2022,7,1
2022-07-02,34582.833333333336,False,2022,7,2
2022-07-03,31544.416666666668,False,2022,7,3
2022-07-04,40491.958333333336,False,2022,7,4
2022-07-05,41465.083333333336,False,2022,7,5
2022-07-06,41570.416666666664,False,2022,7,6
2022-07-07,40906.458333333336,False,2022,7,7
2022-07-08,37992.666666666664,False,2022,7,8
2022-07-09,31447.0,False,2022,7,9
2022-07-10,27660.166666666668,False,2022,7,10
2022-07-11,36388.416666666664,False,2022,7,11
2022-07-12,38348.541666666664,False,2022,7,12
2022-07-13,38641.833333333336,False,2022,7,13
2022-07-14,39527.958333333336,False,2022,7,14
2022-07-15,39700.333333333336,False,2022,7,15
2022-07-16,34289.625,False,2022,7,16
2022-07-17,31364.0,False,2022,7,17
2022-07-18,40251.916666666664,False,2022,7,18
2022-07-19,41561.416666666664,False,2022,7,19
2022-07-20,41968.75,False,2022,7,20
2022-07-21,42466.75,False,2022,7,21
2022-07-22,42961.166666666664,False,2022,7,22
2022-07-23,36866.541666666664,False,2022,7,23
2022-07-24,33413.083333333336,False,2022,7,24
2022-07-25,42556.25,False,2022,7,25
2022-07-26,43177.916666666664,False,2022,7,26
2022-07-27,41951.583333333336,False,2022,7,27
2022-07-28,41192.791666666664,False,2022,7,28
2022-07-29,40076.958333333336,False,2022,7,29
2022-07-30,33262.208333333336,False,2022,7,30
2022-07-31,29662.625,False,2022,7,31
2022-08-01,37241.708333333336,False,2022,8,1
2022-08-02,38435.375,False,2022,8,2
2022-08-03,38680.791666666664,False,2022,8,3
2022-08-04,39297.208333333336,False,2022,8,4
2022-08-05,38532.541666666664,False,2022,8,5
2022-08-06,33712.541666666664,False,2022,8,6
2022-08-07,29444.208333333332,False,2022,8,7
2022-08-08,32841.0,False,2022,8,8
2022-08-09,32489.333333333332,False,2022,8,9
2022-08-10,32057.833333333332,False,2022,8,10
2022-08-11,31257.541666666668,False,2022,8,11
2022-08-12,29498.583333333332,False,2022,8,12
2022-08-13,25667.666666666668,False,2022,8,13
2022-08-14,24363.208333333332,False,2022,8,14
2022-08-15,24311.875,False,2022,8,15
2022-08-16,27917.666666666668,False,2022,8,16
2022-08-17,29672.625,False,2022,8,17
2022-08-18,29376.166666666668,False,2022,8,18
2022-08-19,28444.375,False,2022,8,19
2022-08-20,26192.166666666668,False,2022,8,20
2022-08-21,24913.875,False,2022,8,21
2022-08-22,30485.708333333332,False,2022,8,22
2022-08-23,31891.583333333332,False,2022,8,23
2022-08-24,32553.458333333332,False,2022,8,24
2022-08-25,33441.791666666664,False,2022,8,25
2022-08-26,33895.375,False,2022,8,26
2022-08-27,29418.708333333332,False,2022,8,27
2022-08-28,26634.708333333332,False,2022,8,28
2022-08-29,34391.958333333336,False,2022,8,29
2022-08-30,36790.708333333336,False,2022,8,30
2022-08-31,36545.0,False,2022,8,31
2022-09-01,35743.541666666664,False,2022,9,1
2022-09-02,34854.875,False,2022,9,2
2022-09-03,29088.916666666668,False,2022,9,3
2022-09-04,26685.583333333332,False,2022,9,4
2022-09-05,34661.708333333336,False,2022,9,5
2022-09-06,36689.833333333336,False,2022,9,6
2022-09-07,37410.583333333336,False,2022,9,7
2022-09-08,36648.666666666664,False,2022,9,8
2022-09-09,36036.0,False,2022,9,9
2022-09-10,30267.583333333332,False,2022,9,10
2022-09-11,26697.375,False,2022,9,11
2022-09-12,33820.75,False,2022,9,12
2022-09-13,35588.125,False,2022,9,13
2022-09-14,36450.916666666664,False,2022,9,14
2022-09-15,36054.833333333336,False,2022,9,15
2022-09-16,36217.333333333336,False,2022,9,16
2022-09-17,29373.25,False,2022,9,17
2022-09-18,24867.083333333332,False,2022,9,18
2022-09-19,31547.041666666668,False,2022,9,19
2022-09-20,33060.416666666664,False,2022,9,20
2022-09-21,33244.541666666664,False,2022,9,21
2022-09-22,32566.041666666668,False,2022,9,22
2022-09-23,32197.708333333332,False,2022,9,23
2022-09-24,27408.458333333332,False,2022,9,24
2022-09-25,23951.5,False,2022,9,25
2022-09-26,31041.791666666668,False,2022,9,26
2022-09-27,32708.833333333332,False,2022,9,27
2022-09-28,32609.916666666668,False,2022,9,28
2022-09-29,32851.333333333336,False,2022,9,29
2022-09-30,32555.0,False,2022,9,30
2022-10-01,27200.583333333332,False,2022,10,1
2022-10-02,23733.875,False,2022,10,2
2022-10-03,30821.583333333332,False,2022,10,3
2022-10-04,32523.041666666668,False,2022,10,4
2022-10-05,33076.125,False,2022,10,5
2022-10-06,32382.75,False,2022,10,6
2022-10-07,32516.5,False,2022,10,7
2022-10-08,27168.333333333332,False,2022,10,8
2022-10-09,24214.041666666668,False,2022,10,9
2022-10-10,31202.625,False,2022,10,10
2022-10-11,32238.0,False,2022,10,11
2022-10-12,32224.333333333332,False,2022,10,12
2022-10-13,32562.333333333332,False,2022,10,13
2022-10-14,32277.75,False,2022,10,14
2022-10-15,27051.458333333332,False,2022,10,15
2022-10-16,24043.375,False,2022,10,16
2022-10-17,30832.708333333332,False,2022,10,17
2022-10-18,32278.958333333332,False,2022,10,18
2022-10-19,32576.291666666668,False,2022,10,19
2022-10-20,32712.333333333332,False,2022,10,20
2022-10-21,32878.666666666664,False,2022,10,21
2022-10-22,26969.5,False,2022,10,22
2022-10-23,23994.041666666668,False,2022,10,23
2022-10-24,30955.666666666668,False,2022,10,24
2022-10-25,32441.458333333332,False,2022,10,25
2022-10-26,32444.833333333332,False,2022,10,26
2022-10-27,32071.0,False,2022,10,27
2022-10-28,31776.0,False,2022,10,28
2022-10-29,26243.625,False,2022,10,29
2022-10-30,23380.125,False,2022,10,30
2022-10-31,25541.416666666668,False,2022,10,31
2022-11-01,23052.0,False,2022,11,1
2022-11-02,30607.583333333332,False,2022,11,2
2022-11-03,32277.125,False,2022,11,3
2022-11-04,32035.916666666668,False,2022,11,4
2022-11-05,27299.833333333332,False,2022,11,5
2022-11-06,24063.166666666668,False,2022,11,6
2022-11-07,30946.041666666668,False,2022,11,7
2022-11-08,32665.375,False,2022,11,8
2022-11-09,33831.458333333336,False,2022,11,9
2022-11-10,33172.333333333336,False,2022,11,10
2022-11-11,32862.416666666664,False,2022,11,11
2022-11-12,27825.375,False,2022,11,12
2022-11-13,24856.708333333332,False,2022,11,13
2022-11-14,32145.791666666668,False,2022,11,14
2022-11-15,33704.5,False,2022,11,15
2022-11-16,33721.416666666664,False,2022,11,16
2022-11-17,33401.5,False,2022,11,17
2022-11-18,32798.75,False,2022,11,18
2022-11-19,28142.166666666668,False,2022,11,19
2022-11-20,25297.333333333332,False,2022,11,20
2022-11-21,32459.625,False,2022,11,21
2022-11-22,34972.083333333336,False,2022,11,22
2022-11-23,34600.625,False,2022,11,23
2022-11-24,34496.833333333336,False,2022,11,24
2022-11-25,34423.125,False,2022,11,25
2022-11-26,29550.291666666668,False,2022,11,26
2022-11-27,26376.458333333332,False,2022,11,27
2022-11-28,34182.666666666664,False,2022,11,28
2022-11-29,35968.041666666664,False,2022,11,29
2022-11-30,36477.708333333336,False,2022,11,30
2022-12-01,35750.291666666664,False,2022,12,1
2022-12-02,35764.166666666664,False,2022,12,2
2022-12-03,30352.875,False,2022,12,3
2022-12-04,26589.041666666668,False,2022,12,4
2022-12-05,33912.125,False,2022,12,5
2022-12-06,35105.916666666664,False,2022,12,6
2022-12-07,34710.625,False,2022,12,7
2022-12-08,27477.208333333332,False,2022,12,8
2022-12-09,31096.916666666668,False,2022,12,9
2022-12-10,28788.166666666668,False,2022,12,10
2022-12-11,26628.916666666668,False,2022,12,11
2022-12-12,35396.75,False,2022,12,12
2022-12-13,37233.375,False,2022,12,13
2022-12-14,36915.666666666664,False,2022,12,14
2022-12-15,36631.125,False,2022,12,15
2022-12-16,34883.0,False,2022,12,16
2022-12-17,28998.875,False,2022,12,17
2022-12-18,26774.416666666668,False,2022,12,18
2022-12-19,34363.291666666664,False,2022,12,19
2022-12-20,34997.0,False,2022,12,20
2022-12-21,34645.875,False,2022,12,21
2022-12-22,33106.0,False,2022,12,22
2022-12-23,29866.458333333332,False,2022,12,23
2022-12-24,24928.083333333332,False,2022,12,24
2022-12-25,21359.041666666668,False,2022,12,25
2022-12-26,21755.833333333332,False,2022,12,26
2022-12-27,26084.916666666668,False,2022,12,27
2022-12-28,26904.833333333332,False,2022,12,28
2022-12-29,26511.541666666668,False,2022,12,29
2022-12-30,25881.791666666668,False,2022,12,30
2022-12-31,23899.916666666668,False,2022,12,31
