date,demand_mw,is_outlier,year,month,day
2016-01-01,23174.0,False,2016,1,1
2016-01-02,26127.916666666668,False,2016,1,2
2016-01-03,24608.208333333332,False,2016,1,3
2016-01-04,30645.083333333332,False,2016,1,4
2016-01-05,31122.208333333332,False,2016,1,5
2016-01-06,26509.375,False,2016,1,6
2016-01-07,33983.083333333336,False,2016,1,7
2016-01-08,34582.166666666664,False,2016,1,8
2016-01-09,29501.625,False,2016,1,9
2016-01-10,25965.666666666668,False,2016,1,10
2016-01-11,34603.166666666664,False,2016,1,11
2016-01-12,35836.666666666664,False,2016,1,12
2016-01-13,36107.458333333336,False,2016,1,13
2016-01-14,37119.541666666664,False,2016,1,14
2016-01-15,36774.25,False,2016,1,15
2016-01-16,30941.75,False,2016,1,16
2016-01-17,27394.875,False,2016,1,17
2016-01-18,36662.416666666664,False,2016,1,18
2016-01-19,38623.0,False,2016,1,19
2016-01-20,38625.25,False,2016,1,20
2016-01-21,38316.541666666664,False,2016,1,21
2016-01-22,38325.916666666664,False,2016,1,22
2016-01-23,31896.708333333332,False,2016,1,23
2016-01-24,27351.208333333332,False,2016,1,24
2016-01-25,36064.583333333336,False,2016,1,25
2016-01-26,37570.666666666664,False,2016,1,26
2016-01-27,37677.0,False,2016,1,27
2016-01-28,37075.25,False,2016,1,28
2016-01-29,36130.083333333336,False,2016,1,29
2016-01-30,30109.125,False,2016,1,30
2016-01-31,26156.541666666668,False,2016,1,31
2016-02-01,34724.208333333336,False,2016,2,1
2016-02-02,36793.625,False,2016,2,2
2016-02-03,37165.625,False,2016,2,3
2016-02-04,36586.083333333336,False,2016,2,4
2016-02-05,35851.166666666664,False,2016,2,5
2016-02-06,30375.916666666668,False,2016,2,6
2016-02-07,26857.291666666668,False,2016,2,7
2016-02-08,35029.458333333336,False,2016,2,8
2016-02-09,36188.75,False,2016,2,9
2016-02-10,36250.458333333336,False,2016,2,10
2016-02-11,36379.125,False,2016,2,11
2016-02-12,36399.125,False,2016,2,12
2016-02-13,30146.458333333332,False,2016,2,13
2016-02-14,26541.083333333332,False,2016,2,14
2016-02-15,34253.208333333336,False,2016,2,15
2016-02-16,36041.458333333336,False,2016,2,16
2016-02-17,36336.291666666664,False,2016,2,17
2016-02-18,36229.375,False,2016,2,18
2016-02-19,35651.458333333336,False,2016,2,19
2016-02-20,29588.333333333332,False,2016,2,20
2016-02-21,25431.125,False,2016,2,21
2016-02-22,34493.208333333336,False,2016,2,22
2016-02-23,35852.041666666664,False,2016,2,23
2016-02-24,35593.333333333336,False,2016,2,24
2016-02-25,35573.916666666664,False,2016,2,25
2016-02-26,35643.291666666664,False,2016,2,26
2016-02-27,30033.708333333332,False,2016,2,27
2016-02-28,26492.958333333332,False,2016,2,28
2016-02-29,34398.458333333336,False,2016,2,29
2016-03-01,35794.916666666664,False,2016,3,1
2016-03-02,35870.791666666664,False,2016,3,2
2016-03-03,36445.416666666664,False,2016,3,3
2016-03-04,35645.666666666664,False,2016,3,4
2016-03-05,30311.166666666668,False,2016,3,5
2016-03-06,25986.625,False,2016,3,6
2016-03-07,34651.541666666664,False,2016,3,7
2016-03-08,36710.791666666664,False,2016,3,8
2016-03-09,36851.875,False,2016,3,9
2016-03-10,35474.5,False,2016,3,10
2016-03-11,35540.458333333336,False,2016,3,11
2016-03-12,28886.208333333332,False,2016,3,12
2016-03-13,25282.666666666668,False,2016,3,13
2016-03-14,33393.208333333336,False,2016,3,14
2016-03-15,34923.541666666664,False,2016,3,15
2016-03-16,35954.666666666664,False,2016,3,16
2016-03-17,34791.75,False,2016,3,17
2016-03-18,33952.875,False,2016,3,18
2016-03-19,27872.333333333332,False,2016,3,19
2016-03-20,24475.416666666668,False,2016,3,20
2016-03-21,32640.291666666668,False,2016,3,21
2016-03-22,34196.583333333336,False,2016,3,22
2016-03-23,34508.375,False,2016,3,23
2016-03-24,34077.583333333336,False,2016,3,24
2016-03-25,32429.583333333332,False,2016,3,25
2016-03-26,25595.041666666668,False,2016,3,26
2016-03-27,21329.125,False,2016,3,27
2016-03-28,21540.958333333332,False,2016,3,28
2016-03-29,30846.541666666668,False,2016,3,29
2016-03-30,33399.75,False,2016,3,30
2016-03-31,33749.833333333336,False,2016,3,31
2016-04-01,33984.708333333336,False,2016,4,1
2016-04-02,27983.875,False,2016,4,2
2016-04-03,23940.333333333332,False,2016,4,3
2016-04-04,31530.208333333332,False,2016,4,4
2016-04-05,32762.875,False,2016,4,5
2016-04-06,32837.416666666664,False,2016,4,6
2016-04-07,33073.041666666664,False,2016,4,7
2016-04-08,33384.333333333336,False,2016,4,8
2016-04-09,27668.833333333332,False,2016,4,9
2016-04-10,23271.666666666668,False,2016,4,10
2016-04-11,30984.875,False,2016,4,11
2016-04-12,32749.291666666668,False,2016,4,12
2016-04-13,32514.458333333332,False,2016,4,13
2016-04-14,32366.833333333332,False,2016,4,14
2016-04-15,32118.416666666668,False,2016,4,15
2016-04-16,26899.875,False,2016,4,16
2016-04-17,23868.958333333332,False,2016,4,17
2016-04-18,30746.0,False,2016,4,18
2016-04-19,32509.583333333332,False,2016,4,19
2016-04-20,31566.666666666668,False,2016,4,20
2016-04-21,32499.625,False,2016,4,21
2016-04-22,32251.833333333332,False,2016,4,22
2016-04-23,26924.458333333332,False,2016,4,23
2016-04-24,23036.916666666668,False,2016,4,24
2016-04-25,22210.666666666668,False,2016,4,25
2016-04-26,31061.75,False,2016,4,26
2016-04-27,32733.5,False,2016,4,27
2016-04-28,32873.541666666664,False,2016,4,28
2016-04-29,32610.916666666668,False,2016,4,29
2016-04-30,27642.0,False,2016,4,30
2016-05-01,22099.833333333332,False,2016,5,1
2016-05-02,30848.583333333332,False,2016,5,2
2016-05-03,32602.583333333332,False,2016,5,3
2016-05-04,32716.083333333332,False,2016,5,4
2016-05-05,32798.166666666664,False,2016,5,5
2016-05-06,32267.291666666668,False,2016,5,6
2016-05-07,26843.416666666668,False,2016,5,7
2016-05-08,23047.083333333332,False,2016,5,8
2016-05-09,31010.208333333332,False,2016,5,9
2016-05-10,33158.208333333336,False,2016,5,10
2016-05-11,33938.375,False,2016,5,11
2016-05-12,33081.083333333336,False,2016,5,12
2016-05-13,32447.916666666668,False,2016,5,13
2016-05-14,27098.833333333332,False,2016,5,14
2016-05-15,23261.708333333332,False,2016,5,15
2016-05-16,30739.541666666668,False,2016,5,16
2016-05-17,32092.166666666668,False,2016,5,17
2016-05-18,32707.25,False,2016,5,18
2016-05-19,33841.75,False,2016,5,19
2016-05-20,32660.708333333332,False,2016,5,20
2016-05-21,26625.875,False,2016,5,21
2016-05-22,22981.083333333332,False,2016,5,22
2016-05-23,31126.166666666668,False,2016,5,23
2016-05-24,32012.666666666668,False,2016,5,24
2016-05-25,32075.708333333332,False,2016,5,25
2016-05-26,32493.333333333332,False,2016,5,26
2016-05-27,32948.958333333336,False,2016,5,27
2016-05-28,27680.083333333332,False,2016,5,28
2016-05-29,24410.75,False,2016,5,29
2016-05-30,31467.791666666668,False,2016,5,30
2016-05-31,32700.25,False,2016,5,31
2016-06-01,32684.375,False,2016,6,1
2016-06-02,24256.75,False,2016,6,2
2016-06-03,27960.458333333332,False,2016,6,3
2016-06-04,26124.625,False,2016,6,4
2016-06-05,23269.583333333332,False,2016,6,5
2016-06-06,31386.0,False,2016,6,6
2016-06-07,33974.416666666664,False,2016,6,7
2016-06-08,34708.583333333336,False,2016,6,8
2016-06-09,33601.666666666664,False,2016,6,9
2016-06-10,33394.166666666664,False,2016,6,10
2016-06-11,28394.958333333332,False,2016,6,11
2016-06-12,24557.166666666668,False,2016,6,12
2016-06-13,32591.875,False,2016,6,13
2016-06-14,34593.666666666664,False,2016,6,14
2016-06-15,34447.666666666664,False,2016,6,15
2016-06-16,35338.583333333336,False,2016,6,16
2016-06-17,34131.625,False,2016,6,17
2016-06-18,28073.041666666668,False,2016,6,18
2016-06-19,24514.583333333332,False,2016,6,19
2016-06-20,32149.333333333332,False,2016,6,20
2016-06-21,34283.625,False,2016,6,21
2016-06-22,35693.25,False,2016,6,22
