date,demand_mw,is_outlier,year,month,day
2023-01-01,21462.083333333332,False,2023,1,1
2023-01-02,26678.916666666668,False,2023,1,2
2023-01-03,28220.375,False,2023,1,3
2023-01-04,28043.791666666668,False,2023,1,4
2023-01-05,28548.25,False,2023,1,5
2023-01-06,24684.291666666668,False,2023,1,6
2023-01-07,25377.625,False,2023,1,7
2023-01-08,24735.041666666668,False,2023,1,8
2023-01-09,32996.791666666664,False,2023,1,9
2023-01-10,34433.166666666664,False,2023,1,10
2023-01-11,34937.625,False,2023,1,11
2023-01-12,35497.875,False,2023,1,12
2023-01-13,35485.916666666664,False,2023,1,13
2023-01-14,28984.041666666668,False,2023,1,14
2023-01-15,26359.916666666668,False,2023,1,15
2023-01-16,35090.5,False,2023,1,16
2023-01-17,36725.291666666664,False,2023,1,17
2023-01-18,36631.541666666664,False,2023,1,18
2023-01-19,36813.166666666664,False,2023,1,19
2023-01-20,36475.541666666664,False,2023,1,20
2023-01-21,30669.708333333332,False,2023,1,21
2023-01-22,27502.458333333332,False,2023,1,22
2023-01-23,36431.375,False,2023,1,23
2023-01-24,37091.625,False,2023,1,24
2023-01-25,37412.916666666664,False,2023,1,25
2023-01-26,37154.875,False,2023,1,26
2023-01-27,37057.083333333336,False,2023,1,27
2023-01-28,30741.625,False,2023,1,28
2023-01-29,27405.541666666668,False,2023,1,29
2023-01-30,35748.0,False,2023,1,30
2023-01-31,37006.0,False,2023,1,31
2023-02-01,37040.208333333336,False,2023,2,1
2023-02-02,36486.333333333336,False,2023,2,2
2023-02-03,36052.583333333336,False,2023,2,3
2023-02-04,29544.708333333332,False,2023,2,4
2023-02-05,26966.333333333332,False,2023,2,5
2023-02-06,36137.666666666664,False,2023,2,6
2023-02-07,37580.458333333336,False,2023,2,7
2023-02-08,38439.5,False,2023,2,8
2023-02-09,38871.166666666664,False,2023,2,9
2023-02-10,38017.541666666664,False,2023,2,10
2023-02-11,31166.041666666668,False,2023,2,11
2023-02-12,27505.291666666668,False,2023,2,12
2023-02-13,35012.166666666664,False,2023,2,13
2023-02-14,35946.833333333336,False,2023,2,14
2023-02-15,35968.0,False,2023,2,15
2023-02-16,35639.25,False,2023,2,16
2023-02-17,35307.333333333336,False,2023,2,17
2023-02-18,29309.166666666668,False,2023,2,18
2023-02-19,25838.625,False,2023,2,19
2023-02-20,33384.166666666664,False,2023,2,20
2023-02-21,34429.875,False,2023,2,21
2023-02-22,34829.791666666664,False,2023,2,22
2023-02-23,34487.083333333336,False,2023,2,23
2023-02-24,34202.875,False,2023,2,24
2023-02-25,28480.791666666668,False,2023,2,25
2023-02-26,26250.625,False,2023,2,26
2023-02-27,34581.5,False,2023,2,27
2023-02-28,35563.833333333336,False,2023,2,28
2023-03-01,36298.166666666664,False,2023,3,1
2023-03-02,36030.291666666664,False,2023,3,2
2023-03-03,35281.666666666664,False,2023,3,3
2023-03-04,29205.541666666668,False,2023,3,4
2023-03-05,25823.708333333332,False,2023,3,5
2023-03-06,33554.958333333336,False,2023,3,6
2023-03-07,35448.458333333336,False,2023,3,7
2023-03-08,34518.291666666664,False,2023,3,8
2023-03-09,34198.375,False,2023,3,9
2023-03-10,33392.041666666664,False,2023,3,10
2023-03-11,27301.166666666668,False,2023,3,11
2023-03-12,24390.083333333332,False,2023,3,12
2023-03-13,31692.291666666668,False,2023,3,13
2023-03-14,33280.5,False,2023,3,14
2023-03-15,33175.541666666664,False,2023,3,15
2023-03-16,33485.291666666664,False,2023,3,16
2023-03-17,33465.291666666664,False,2023,3,17
2023-03-18,27942.5,False,2023,3,18
2023-03-19,24456.708333333332,False,2023,3,19
2023-03-20,31917.083333333332,False,2023,3,20
2023-03-21,33272.583333333336,False,2023,3,21
2023-03-22,32484.291666666668,False,2023,3,22
2023-03-23,32552.0,False,2023,3,23
2023-03-24,32489.916666666668,False,2023,3,24
2023-03-25,26645.291666666668,False,2023,3,25
2023-03-26,24066.270833333332,False,2023,3,26
2023-03-27,30713.875,False,2023,3,27
2023-03-28,32178.666666666668,False,2023,3,28
2023-03-29,32549.958333333332,False,2023,3,29
2023-03-30,33110.625,False,2023,3,30
2023-03-31,32967.458333333336,False,2023,3,31
2023-04-01,26569.041666666668,False,2023,4,1
2023-04-02,23243.875,False,2023,4,2
2023-04-03,31482.541666666668,False,2023,4,3
2023-04-04,33112.333333333336,False,2023,4,4
2023-04-05,33729.125,False,2023,4,5
2023-04-06,33177.291666666664,False,2023,4,6
2023-04-07,31493.833333333332,False,2023,4,7
2023-04-08,25668.541666666668,False,2023,4,8
2023-04-09,21365.375,False,2023,4,9
2023-04-10,21327.125,False,2023,4,10
2023-04-11,30292.666666666668,False,2023,4,11
